Serial Number	Date_IV	Obs#	Port#	Observation Length	Exp_Flux	Exp_R2	Lin_Flux	Lin_R2	Tcham_IV	V1_IV	V2_IV	V3_IV	V4_IV	
81A-1678	2021-10-19 18:02:15	414	2	02:00	4.370000	0.9995	3.180	0.9971	16.26	3.2	0.351	8.356	0.171	
81A-1678	2021-10-19 18:05:46	415	3	02:00	2.220000	0.9989	2.030	0.9987	16.84	3.3	0.426	12.692	0.239	
81A-1678	2021-10-19 18:09:15	416	4	02:00	3.470000	0.9994	3.000	0.9989	16.77	3.2	0.351	14.841	0.035	
81A-1678	2021-10-19 18:58:43	417	1	02:00	8.980000	0.9997	6.920	0.9974	15.36	2.5	0.425	70.377	0.086	
81A-1678	2021-10-19 19:02:15	418	2	02:00	5.030000	0.9991	3.450	0.9957	14.82	3.2	0.35	8.271	0.14	
81A-1678	2021-10-19 19:05:46	419	3	02:00	2.070000	0.9991	2.010	0.9991	15.21	3.3	0.423	12.516	0.202	
81A-1678	2021-10-19 19:09:15	420	4	02:00	3.720000	0.9991	3.190	0.9987	15.14	3.2	0.35	14.773	0.035	
81A-1678	2021-10-19 19:58:43	421	1	02:00	9.110000	0.9997	7.010	0.9973	14.11	2.5	0.424	70.279	0.07	
81A-1678	2021-10-19 20:02:15	422	2	02:00	4.620000	0.9994	3.420	0.9970	13.62	3.2	0.35	8.107	0.117	
81A-1678	2021-10-19 20:05:46	423	3	02:00	2.060000	0.9990	1.980	0.9990	13.97	3.3	0.422	12.262	0.175	
81A-1678	2021-10-19 20:09:15	424	4	02:00	3.780000	0.9991	3.170	0.9983	13.71	3.2	0.349	14.577	0.035	
81A-1678	2021-10-19 20:58:43	425	1	02:00	8.650000	0.9998	6.960	0.9980	13.44	2.5	0.422	70.195	0.063	
81A-1678	2021-10-19 21:02:15	426	2	02:00	4.660000	0.9995	3.440	0.9971	12.7	3.2	0.347	7.921	0.104	
81A-1678	2021-10-19 21:05:46	427	3	02:00	2.090000	0.9986	2.040	0.9986	13.46	3.3	0.422	11.98	0.158	
81A-1678	2021-10-19 21:09:15	428	4	02:00	3.780000	0.9993	3.200	0.9986	13.34	3.2	0.349	14.337	0.036	
81A-1678	2021-10-19 21:58:43	429	1	02:00	8.210000	0.9998	6.810	0.9985	12.9	2.5	0.422	70.123	0.058	
81A-1678	2021-10-19 22:02:15	430	2	02:00	4.540000	0.9996	3.330	0.9968	12.42	3.2	0.345	7.774	0.094	
81A-1678	2021-10-19 22:05:46	431	3	02:00	2.020000	0.9991	2.020	0.9991	12.91	3.3	0.421	11.798	0.149	
81A-1678	2021-10-19 22:09:18	432	4	02:00	3.920000	0.9992	3.270	0.9981	12.82	3.2	0.349	14.148	0.037	
81A-1678	2021-10-19 22:58:43	433	1	02:00	8.530000	0.9997	6.890	0.9980	12.67	2.5	0.421	70.134	0.055	
81A-1678	2021-10-19 23:02:15	434	2	02:00	4.210000	0.9996	3.310	0.9983	12.35	3.2	0.346	7.632	0.09	
81A-1678	2021-10-19 23:05:44	435	3	02:00	2.180000	0.9989	2.040	0.9988	12.59	3.3	0.42	11.622	0.142	
81A-1678	2021-10-19 23:09:13	436	4	02:00	3.700000	0.9995	3.220	0.9990	12.5	3.2	0.349	13.963	0.037	
81A-1678	2021-10-19 23:58:43	437	1	02:00	8.540000	0.9996	6.880	0.9979	12.14	2.5	0.421	70.111	0.05	
81A-1678	2021-10-20 00:02:15	438	2	02:00	4.220000	0.9996	3.330	0.9984	11.89	3.231	0.345	7.457	0.083	
81A-1678	2021-10-20 00:05:44	439	3	02:00	2.200000	0.9992	2.030	0.9990	12.14	3.362	0.417	11.406	0.131	
81A-1678	2021-10-20 00:09:13	440	4	02:00	3.880000	0.9995	3.240	0.9987	11.97	3.2	0.349	13.764	0.037	
81A-1678	2021-10-20 00:58:43	441	1	02:00	8.660000	0.9997	6.910	0.9977	12	2.5	0.419	70.096	0.047	
81A-1678	2021-10-20 01:02:15	442	2	02:00	3.910000	0.9994	3.220	0.9982	11.26	3.247	0.34	7.328	0.08	
81A-1678	2021-10-20 01:05:44	443	3	02:00	2.170000	0.9988	2.020	0.9987	11.99	3.4	0.418	11.242	0.13	
81A-1678	2021-10-20 01:09:13	444	4	02:00	3.850000	0.9993	3.240	0.9987	11.84	3.2	0.348	13.614	0.038	
81A-1678	2021-10-20 01:58:43	445	1	02:00	8.360000	0.9997	6.800	0.9981	12.23	2.5	0.419	70.077	0.046	
81A-1678	2021-10-20 02:02:15	446	2	02:00	4.000000	0.9995	3.210	0.9985	10.64	3.3	0.339	7.275	0.081	
81A-1678	2021-10-20 02:05:45	447	3	02:00	2.230000	0.9990	2.060	0.9988	12.37	3.365	0.419	11.208	0.133	
81A-1678	2021-10-20 02:09:14	448	4	02:00	3.770000	0.9994	3.150	0.9985	12.36	3.2	0.348	13.543	0.037	
81A-1678	2021-10-20 02:58:43	449	1	02:00	7.940000	0.9998	6.790	0.9987	13.21	2.5	0.419	70.168	0.056	
81A-1678	2021-10-20 03:02:15	450	2	02:00	3.880000	0.9996	3.120	0.9986	12.67	3.205	0.339	7.318	0.092	
81A-1678	2021-10-20 03:05:44	451	3	02:00	2.020000	0.9991	2.020	0.9991	13.06	3.365	0.418	11.273	0.144	
81A-1678	2021-10-20 03:09:16	452	4	02:00	3.500000	0.9992	3.100	0.9989	12.89	3.2	0.348	13.587	0.038	
81A-1678	2021-10-20 03:58:43	453	1	02:00	8.200000	0.9998	6.760	0.9982	13.35	2.5	0.419	70.188	0.058	
81A-1678	2021-10-20 04:02:15	454	2	02:00	4.000000	0.9996	3.130	0.9984	12.52	3.236	0.338	7.381	0.098	
81A-1678	2021-10-20 04:05:44	455	3	02:00	2.050000	0.9989	2.040	0.9989	13.63	3.307	0.418	11.381	0.152	
81A-1678	2021-10-20 04:09:13	456	4	02:00	3.230000	0.9995	2.970	0.9993	13.77	3.2	0.348	13.672	0.038	
81A-1678	2021-10-20 04:58:43	457	1	02:00	8.290000	0.9996	6.590	0.9978	13.54	2.5	0.418	70.128	0.06	
81A-1678	2021-10-20 05:02:15	458	2	02:00	4.000000	0.9995	3.080	0.9981	12.41	3.2	0.338	7.381	0.099	
81A-1678	2021-10-20 05:05:44	459	3	02:00	2.040000	0.9991	2.010	0.9991	13.51	3.3	0.417	11.421	0.153	
81A-1678	2021-10-20 05:09:13	460	4	02:00	3.370000	0.9993	2.920	0.9988	13.49	3.2	0.348	13.687	0.037	
81A-1678	2021-10-20 05:58:43	461	1	02:00	8.020000	0.9998	6.650	0.9987	13.26	2.5	0.418	70.132	0.058	
81A-1678	2021-10-20 06:02:15	462	2	02:00	3.850000	0.9997	3.190	0.9986	12.57	3.202	0.338	7.373	0.092	
81A-1678	2021-10-20 06:05:46	463	3	02:00	2.080000	0.9991	1.980	0.9990	13.34	3.3	0.417	11.412	0.15	
81A-1678	2021-10-20 06:09:15	464	4	02:00	3.000000	0.9992	2.800	0.9991	13.34	3.2	0.347	13.709	0.037	
81A-1678	2021-10-20 06:58:43	465	1	02:00	8.070000	0.9997	6.630	0.9983	13.54	2.5	0.418	70.078	0.059	
81A-1678	2021-10-20 07:02:15	466	2	02:00	3.770000	0.9993	3.130	0.9981	13.03	3.2	0.337	7.346	0.097	
81A-1678	2021-10-20 07:05:43	467	3	02:00	2.050000	0.9991	1.950	0.9991	13.51	3.3	0.417	11.421	0.152	
81A-1678	2021-10-20 07:09:12	468	4	02:00	2.870000	0.9994	2.870	0.9994	13.45	3.2	0.347	13.689	0.037	
81A-1678	2021-10-20 07:58:43	469	1	02:00	7.670000	0.9998	6.450	0.9985	13.32	2.5	0.417	70.149	0.059	
81A-1678	2021-10-20 08:02:15	470	2	02:00	3.680000	0.9996	3.120	0.9990	12.7	3.2	0.336	7.308	0.095	
81A-1678	2021-10-20 08:05:44	471	3	02:00	2.100000	0.9991	1.970	0.9990	13.41	3.3	0.416	11.378	0.15	
81A-1678	2021-10-20 08:09:13	472	4	02:00	3.100000	0.9996	2.860	0.9994	13.34	3.2	0.347	13.664	0.037	
81A-1678	2021-10-20 08:58:43	473	1	02:00	7.630000	0.9997	6.370	0.9985	13.73	2.5	0.418	70.156	0.06	
81A-1678	2021-10-20 09:02:15	474	2	02:00	3.810000	0.9996	3.130	0.9985	13.43	3.2	0.336	7.302	0.1	
81A-1678	2021-10-20 09:05:45	475	3	02:00	1.960000	0.9992	1.960	0.9992	14	3.3	0.415	11.4	0.154	
81A-1678	2021-10-20 09:09:17	476	4	02:00	2.800000	0.9996	2.800	0.9996	14.07	3.2	0.347	13.674	0.037	
81A-1678	2021-10-20 09:58:43	477	1	02:00	7.450000	0.9998	6.200	0.9985	15.1	2.5	0.419	70.215	0.072	
81A-1678	2021-10-20 10:02:15	478	2	02:00	3.930000	0.9997	3.170	0.9983	14.14	3.2	0.335	7.467	0.12	
81A-1678	2021-10-20 10:05:46	479	3	02:00	1.990000	0.9986	1.990	0.9986	15.43	3.3	0.42	11.616	0.173	
81A-1678	2021-10-20 10:09:18	480	4	02:00	3.120000	0.9995	2.820	0.9992	15.64	3.2	0.347	13.845	0.037	
81A-1678	2021-10-20 10:58:43	481	1	02:00	7.250000	0.9998	6.240	0.9989	17.37	2.5	0.417	70.221	0.092	
81A-1678	2021-10-20 11:02:15	482	2	02:00	3.880000	0.9996	3.120	0.9986	17.03	3.2	0.336	7.795	0.154	
81A-1678	2021-10-20 11:05:44	483	3	02:00	2.070000	0.9988	2.030	0.9988	17.18	3.3	0.421	12.039	0.213	
81A-1678	2021-10-20 11:09:13	484	4	02:00	2.960000	0.9993	2.770	0.9991	17.57	3.2	0.347	14.2	0.037	
81A-1678	2021-10-20 11:58:43	485	1	02:00	7.270000	0.9998	5.910	0.9983	19.27	2.5	0.418	70.257	0.119	
81A-1678	2021-10-20 12:02:15	486	2	02:00	3.860000	0.9996	3.070	0.9984	17.4	3.2	0.334	8.206	0.196	
81A-1678	2021-10-20 12:05:44	487	3	02:00	1.970000	0.9989	1.970	0.9989	19.08	3.3	0.421	12.545	0.255	
81A-1678	2021-10-20 12:09:16	488	4	02:00	3.290000	0.9994	2.940	0.9991	19.36	3.2	0.346	14.653	0.036	
81A-1678	2021-10-20 12:58:43	489	1	02:00	6.780000	0.9999	5.880	0.9992	20.09	2.5	0.417	70.4	0.137	
81A-1678	2021-10-20 13:02:15	490	2	02:00	4.210000	0.9995	3.270	0.9977	19.66	3.2	0.334	8.622	0.226	
81A-1678	2021-10-20 13:05:46	491	3	02:00	2.190000	0.9995	2.020	0.9993	19.99	3.3	0.42	13.037	0.278	
81A-1678	2021-10-20 13:09:15	492	4	02:00	3.050000	0.9997	2.890	0.9996	20.18	3.2	0.346	15.162	0.035	
81A-1678	2021-10-20 13:58:43	493	1	02:00	5.890000	0.9998	5.450	0.9996	20.75	2.5	0.416	70.397	0.149	
81A-1678	2021-10-20 14:02:12	494	2	02:00	4.030000	0.9996	3.420	0.9986	11.97	3.2	0.333	9.042	0.253	
81A-1678	2021-10-20 14:05:40	495	3	02:00	2.090000	0.9993	2.020	0.9992	20.85	3.3	0.42	13.516	0.295	
81A-1678	2021-10-20 14:09:09	496	4	02:00	3.050000	0.9995	2.840	0.9993	21.13	3.2	0.345	15.669	0.035	
81A-1678	2021-10-20 14:58:42	497	1	02:00	7.460000	0.9998	6.170	0.9983	20.9	2.465	0.415	70.443	0.15	
81A-1678	2021-10-20 15:02:14	498	2	02:00	4.060000	0.9994	3.410	0.9984	12.53	3.2	0.332	9.373	0.258	
81A-1678	2021-10-20 15:05:42	499	3	02:00	2.060000	0.9995	2.030	0.9994	21	3.3	0.419	13.904	0.304	
81A-1678	2021-10-20 15:09:11	500	4	02:00	3.010000	0.9996	2.840	0.9995	21.21	3.185	0.344	15.95	0.034	
81A-1678	2021-10-20 15:58:43	501	1	02:00	7.200000	0.9998	6.100	0.9988	20.54	2.471	0.415	70.486	0.151	
81A-1678	2021-10-20 16:02:15	502	2	02:00	4.420000	0.9994	3.330	0.9979	19.41	3.2	0.33	9.567	0.253	
81A-1678	2021-10-20 16:05:44	503	3	02:00	2.390000	0.9992	2.120	0.9989	20.35	3.3	0.42	14.138	0.296	
81A-1678	2021-10-20 16:09:13	504	4	02:00	3.300000	0.9995	3.040	0.9994	20.35	3.2	0.343	16.188	0.033	
81A-1678	2021-10-20 16:58:43	505	1	02:00	7.300000	0.9998	6.200	0.9987	19.79	2.489	0.413	70.457	0.14	
81A-1678	2021-10-20 17:02:15	506	2	02:00	4.670000	0.9992	3.390	0.9974	18.78	3.2	0.332	9.65	0.23	
81A-1678	2021-10-20 17:05:44	507	3	02:00	2.180000	0.9992	2.160	0.9992	19.56	3.3	0.419	14.187	0.271	
81A-1678	2021-10-20 17:09:13	508	4	02:00	3.450000	0.9994	3.040	0.9991	19.61	3.2	0.342	16.263	0.033	
81A-1678	2021-10-20 17:58:43	509	1	02:00	8.470000	0.9998	6.870	0.9981	18.63	2.5	0.412	70.474	0.122	
81A-1678	2021-10-20 18:02:15	510	2	02:00	4.960000	0.9998	3.420	0.9972	17.69	3.2	0.328	9.632	0.2	
81A-1678	2021-10-20 18:05:43	511	3	02:00	2.470000	0.9995	2.210	0.9992	18.41	3.3	0.417	14.11	0.243	
81A-1678	2021-10-20 18:09:12	512	4	02:00	3.910000	0.9992	3.230	0.9980	18.31	3.2	0.341	16.259	0.033	
81A-1678	2021-10-20 18:58:43	513	1	02:00	8.590000	0.9996	6.960	0.9979	16.92	2.5	0.411	70.514	0.099	
81A-1678	2021-10-20 19:02:15	514	2	02:00	4.780000	0.9995	3.590	0.9979	15.65	3.2	0.326	9.48	0.163	
81A-1678	2021-10-20 19:05:44	515	3	02:00	2.400000	0.9989	2.200	0.9987	16.68	3.3	0.416	13.863	0.206	
81A-1678	2021-10-20 19:09:13	516	4	02:00	3.640000	0.9995	3.280	0.9992	16.56	3.2	0.34	16.108	0.034	
81A-1678	2021-10-20 19:58:43	517	1	02:00	8.820000	0.9998	7.360	0.9986	15.44	2.5	0.408	70.379	0.079	
81A-1678	2021-10-20 20:02:15	518	2	02:00	4.910000	0.9996	3.650	0.9978	14.01	3.2	0.326	9.217	0.129	
81A-1678	2021-10-20 20:05:44	519	3	02:00	2.240000	0.9991	2.190	0.9990	15.35	3.3	0.417	13.497	0.179	
81A-1678	2021-10-20 20:09:13	520	4	02:00	4.320000	0.9992	3.510	0.9979	15.3	3.2	0.34	15.784	0.035	
81A-1678	2021-10-20 20:58:43	521	1	02:00	8.820000	0.9998	7.260	0.9983	14.5	2.5	0.408	70.333	0.07	
81A-1678	2021-10-20 21:02:15	522	2	02:00	4.480000	0.9995	3.530	0.9983	10.8	3.2	0.329	8.952	0.115	
81A-1678	2021-10-20 21:05:44	523	3	02:00	2.320000	0.9995	2.170	0.9994	14.51	3.3	0.416	13.166	0.161	
81A-1678	2021-10-20 21:09:13	524	4	02:00	4.220000	0.9996	3.400	0.9985	14.34	3.2	0.341	15.485	0.036	
81A-1678	2021-10-20 21:58:43	525	1	02:00	8.670000	0.9998	7.340	0.9987	13.94	2.5	0.408	70.324	0.063	
81A-1678	2021-10-20 22:02:15	526	2	02:00	4.860000	0.9993	3.570	0.9968	12.56	3.2	0.328	8.705	0.104	
81A-1678	2021-10-20 22:05:46	527	3	02:00	2.300000	0.9994	2.150	0.9993	13.93	3.3	0.415	12.867	0.149	
81A-1678	2021-10-20 22:09:15	528	4	02:00	4.330000	0.9996	3.460	0.9984	13.81	3.2	0.34	15.203	0.036	
81A-1678	2021-10-20 22:58:43	529	1	02:00	8.420000	0.9998	7.070	0.9986	13.52	2.5	0.407	70.257	0.06	
81A-1678	2021-10-20 23:02:15	530	2	02:00	4.960000	0.9996	3.590	0.9967	12.68	3.2	0.328	8.515	0.099	
81A-1678	2021-10-20 23:05:46	531	3	02:00	2.180000	0.9994	2.140	0.9994	13.49	3.3	0.413	12.641	0.14	
81A-1678	2021-10-20 23:09:15	532	4	02:00	4.200000	0.9995	3.420	0.9986	13.33	3.2	0.34	14.983	0.036	
81A-1678	2021-10-20 23:58:43	533	1	02:00	8.840000	0.9999	7.280	0.9984	13.07	2.5	0.405	70.265	0.054	
81A-1678	2021-10-21 00:02:15	534	2	02:00	4.580000	0.9996	3.540	0.9976	12.56	3.315	0.327	8.333	0.09	
81A-1678	2021-10-21 00:05:46	535	3	02:00	2.140000	0.9992	2.140	0.9992	12.87	3.362	0.412	12.391	0.133	
81A-1678	2021-10-21 00:09:18	536	4	02:00	4.080000	0.9996	3.380	0.9987	12.72	3.2	0.338	14.74	0.036	
81A-1678	2021-10-21 00:58:43	537	1	02:00	8.310000	0.9999	7.230	0.9990	12.71	2.5	0.404	70.213	0.047	
81A-1678	2021-10-21 01:02:15	538	2	02:00	4.470000	0.9994	3.470	0.9977	12.4	3.3	0.327	8.141	0.083	
81A-1678	2021-10-21 01:05:46	539	3	02:00	2.130000	0.9994	2.130	0.9994	12.68	3.365	0.413	12.176	0.128	
81A-1678	2021-10-21 01:09:18	540	4	02:00	4.070000	0.9995	3.300	0.9986	12.49	3.2	0.338	14.524	0.037	
81A-1678	2021-10-21 01:58:43	541	1	02:00	8.280000	0.9998	7.020	0.9987	12.43	2.5	0.405	70.257	0.048	
81A-1678	2021-10-21 02:02:15	542	2	02:00	4.240000	0.9997	3.440	0.9985	11.75	3.3	0.326	7.988	0.08	
81A-1678	2021-10-21 02:05:46	543	3	02:00	2.110000	0.9992	2.060	0.9992	12.3	3.4	0.412	11.977	0.123	
81A-1678	2021-10-21 02:09:15	544	4	02:00	3.800000	0.9995	3.320	0.9990	12.02	3.2	0.338	14.315	0.037	
81A-1678	2021-10-21 02:58:43	545	1	02:00	8.130000	0.9998	6.850	0.9987	12.01	2.5	0.404	70.164	0.045	
81A-1678	2021-10-21 03:02:15	546	2	02:00	4.520000	0.9993	3.490	0.9976	11.76	3.3	0.325	7.815	0.075	
81A-1678	2021-10-21 03:05:46	547	3	02:00	2.230000	0.9994	2.070	0.9992	12.02	3.4	0.411	11.767	0.118	
81A-1678	2021-10-21 03:09:15	548	4	02:00	3.820000	0.9996	3.280	0.9988	11.68	3.2	0.338	14.11	0.037	
81A-1678	2021-10-21 03:58:43	549	1	02:00	8.600000	0.9997	6.940	0.9981	11.67	2.5	0.403	70.178	0.043	
81A-1678	2021-10-21 04:02:15	550	2	02:00	4.750000	0.9993	3.430	0.9967	11.25	3.3	0.328	7.654	0.071	
81A-1678	2021-10-21 04:05:46	551	3	02:00	2.080000	0.9993	2.080	0.9993	11.7	3.4	0.41	11.6	0.112	
81A-1678	2021-10-21 04:09:18	552	4	02:00	4.160000	0.9995	3.220	0.9977	11.58	3.2	0.338	13.937	0.037	
81A-1678	2021-10-21 04:58:43	553	1	02:00	8.030000	0.9998	6.810	0.9989	11.25	2.5	0.402	70.064	0.039	
81A-1678	2021-10-21 05:02:15	554	2	02:00	4.240000	0.9995	3.220	0.9973	10.5	3.3	0.328	7.505	0.066	
81A-1678	2021-10-21 05:05:46	555	3	02:00	2.020000	0.9991	2.020	0.9991	11.17	3.4	0.409	11.407	0.106	
81A-1678	2021-10-21 05:09:18	556	4	02:00	3.920000	0.9996	3.260	0.9988	11.06	3.256	0.337	13.756	0.038	
81A-1678	2021-10-21 05:58:43	557	1	02:00	8.650000	0.9995	6.850	0.9976	10.76	2.5	0.401	70.09	0.039	
81A-1678	2021-10-21 06:02:15	558	2	02:00	4.090000	0.9995	3.320	0.9981	10.66	3.3	0.326	7.331	0.06	
81A-1678	2021-10-21 06:05:46	559	3	02:00	2.030000	0.9990	1.990	0.9990	10.71	3.4	0.41	11.221	0.102	
81A-1678	2021-10-21 06:09:15	560	4	02:00	3.810000	0.9994	3.170	0.9986	10.57	3.218	0.337	13.562	0.038	
81A-1678	2021-10-21 06:58:43	561	1	02:00	7.850000	0.9998	6.560	0.9985	10.46	2.5	0.401	70.095	0.038	
81A-1678	2021-10-21 07:02:15	562	2	02:00	3.760000	0.9996	3.210	0.9986	10.43	3.3	0.324	7.151	0.055	
81A-1678	2021-10-21 07:05:43	563	3	02:00	1.970000	0.9994	1.970	0.9994	10.59	3.4	0.408	10.997	0.096	
81A-1678	2021-10-21 07:09:15	564	4	02:00	3.340000	0.9996	3.000	0.9992	10.38	3.3	0.337	13.346	0.038	
81A-1678	2021-10-21 07:58:43	565	1	02:00	8.260000	0.9997	6.700	0.9981	10.38	2.496	0.401	70.034	0.039	
81A-1678	2021-10-21 08:02:15	566	2	02:00	4.510000	0.9995	3.340	0.9974	9.89	3.3	0.323	6.947	0.053	
81A-1678	2021-10-21 08:05:46	567	3	02:00	2.040000	0.9993	2.000	0.9993	10.37	3.4	0.408	10.779	0.091	
81A-1678	2021-10-21 08:09:15	568	4	02:00	3.760000	0.9997	3.160	0.9989	10.16	3.3	0.336	13.13	0.038	
81A-1678	2021-10-21 08:58:43	569	1	02:00	8.350000	0.9997	6.810	0.9981	10.71	2.5	0.4	70.058	0.039	
81A-1678	2021-10-21 09:02:15	570	2	02:00	4.660000	0.9993	3.330	0.9963	10.77	3.3	0.323	6.874	0.057	
81A-1678	2021-10-21 09:05:46	571	3	02:00	2.040000	0.9991	1.990	0.9991	11.04	3.4	0.408	10.747	0.097	
81A-1678	2021-10-21 09:09:15	572	4	02:00	3.540000	0.9996	3.090	0.9992	10.99	3.3	0.336	13.071	0.038	
81A-1678	2021-10-21 09:58:43	573	1	02:00	9.430000	0.9997	7.020	0.9968	12.92	2.5	0.4	70.056	0.042	
81A-1678	2021-10-21 10:02:15	574	2	02:00	4.990000	0.9994	3.400	0.9967	12.54	3.3	0.322	7.037	0.075	
81A-1678	2021-10-21 10:05:43	575	3	02:00	2.120000	0.9993	2.020	0.9992	13.25	3.4	0.41	11.03	0.123	
81A-1678	2021-10-21 10:09:12	576	4	02:00	3.270000	0.9995	2.890	0.9991	13.31	3.207	0.336	13.289	0.038	
81A-1678	2021-10-21 10:58:43	577	1	02:00	8.590000	0.9999	6.750	0.9977	15.33	2.535	0.402	70.068	0.065	
81A-1678	2021-10-21 11:02:15	578	2	02:00	4.260000	0.9996	3.310	0.9976	14.91	3.3	0.32	7.458	0.107	
81A-1678	2021-10-21 11:05:46	579	3	02:00	2.380000	0.9994	2.050	0.9990	15.61	3.316	0.416	11.603	0.161	
81A-1678	2021-10-21 11:09:15	580	4	02:00	3.930000	0.9971	3.010	0.9955	15.85	3.2	0.336	13.798	0.038	
81A-1678	2021-10-21 11:58:43	581	1	02:00	8.720000	0.9998	6.710	0.9976	17.01	2.5	0.404	70.151	0.085	
81A-1678	2021-10-21 12:02:15	582	2	02:00	4.950000	0.9995	3.410	0.9960	8.2	3.2	0.321	7.951	0.138	
