Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 31	2020-08-25 09:06:17	36	1	4.14373	-0.203669	0.032	0.447	23.7	60	0.979141	-3.9041	0	
* 32	2020-08-25 09:07:43	36	2	4.14403	-0.220938	0.032	0.453	23.7	60	0.909734	-27.7619	0	
* 33	2020-08-25 09:09:37	31	1	3.9326	-0.213664	0.005	0.09	23.7	60	0.978399	-17.1573	0	
* 34	2020-08-25 09:11:02	31	2	3.91996	-0.213146	0.038	0.472	23.7	59	0.926427	0.0780568	0	
* 35	2020-08-25 09:12:46	32	1	2.60429	-0.0781866	0.038	0.472	23.7	60	0.91789	0.375564	0	
* 36	2020-08-25 09:14:12	32	2	2.37466	-0.149339	0.032	0.423	23.7	60	0.921259	-97.8302	0	
* 37	2020-08-25 09:15:48	29	1	10.6657	-0.278381	0.031	0.426	23.7	60	0.990279	0.717669	0	
* 38	2020-08-25 09:17:13	29	2	0	0	0.034	0.438	23.7	59	0	0	0	
* 39	2020-08-25 09:18:47	30	1	0	0	0.035	0.438	23.7	60	0	0	0	
* 40	2020-08-25 09:20:12	30	2	5.60792	-0.088935	0.033	0.436	23.7	59	0.989807	-146.677	0	
* 41	2020-08-25 09:22:04	27	1	3.72396	0.0785647	0.042	0.482	23.7	59	0.963482	-1185.55	0	
* 42	2020-08-25 09:23:31	27	2	3.38214	0.12371	0.043	0.482	23.7	60	0.958552	0.568019	0	
* 43	2020-08-25 09:25:18	26	1	3.92024	0.0433195	0.039	0.463	23.7	59	0.981309	-317.253	0	
* 44	2020-08-25 09:26:44	26	2	3.73098	-0.0866355	0.04	0.465	23.7	60	0.973322	0.325958	0	
* 45	2020-08-25 09:34:59	28	1	4.79033	29.3802	0.043	0.485	23.9	60	0.977667	0.0872302	0	
* 46	2020-08-25 09:36:24	28	2	5.01026	-0.18951	0.043	0.484	23.9	59	0.980836	-1888.22	0	
* 47	2020-08-25 09:41:01	25	1	0	0	0.024	0.343	23.9	60	0	0	0	
* 48	2020-08-25 09:42:27	25	2	8.08228	-0.889157	0.024	0.343	23.9	59	0.986337	-19.416	0	
* 49	2020-08-25 09:45:47	23	1	4.92095	-0.380284	0.022	0.349	23.9	59	0.969537	0.635015	0	
* 50	2020-08-25 09:47:13	23	2	4.92157	-0.181139	0.022	0.354	23.9	60	0.970999	-11.0372	0	
* 51	2020-08-25 09:49:17	22	1	11.1319	-0.264075	0.027	0.415	24.2	59	0.971135	0.46725	0	
* 52	2020-08-25 09:50:43	22	2	7.67103	-0.265328	0.028	0.417	24.2	60	0.91315	0.301523	0	
* 53	2020-08-25 09:53:17	24	1	4.56095	-0.243564	0.034	0.453	24.2	60	0.9576	-0.502515	0	
* 54	2020-08-25 09:54:43	24	2	3.84208	-0.217274	0.035	0.456	24.2	60	0.95892	0.742737	0	
* 55	2020-08-25 09:57:09	21	1	9.50276	-1.39746	0.01	0.206	24.2	60	0.98531	0.97977	0	
* 56	2020-08-25 09:58:35	21	2	9.1212	-1.35691	0.01	0.205	24.2	59	0.99024	0.563323	0	
* 57	2020-08-25 10:01:29	19	1	4.14659	-0.126098	0.002	0.026	24.4	60	0.940478	-26.409	0	
* 58	2020-08-25 10:02:55	19	2	3.85575	-0.324741	0.02	0.324091	24.4	60	0.933964	0.391044	0	
* 59	2020-08-25 10:04:37	20	1	7.57992	-0.458561	0.02	0.329	24.4	60	0.331408	-5.00939	0	
* 60	2020-08-25 10:06:03	20	2	7.39531	-0.522019	0.022	0.377	24.4	60	0.203868	-9.79393	0	
* 61	2020-08-25 10:07:45	18	1	5.26618	-0.358601	0.023	0.376	24.4	60	-0.262468	-2.47111	0	
* 62	2020-08-25 10:09:11	18	2	6.19363	-0.368117	0.019	0.351	24.4	59	0.980284	-11.7548	0	
* 63	2020-08-25 10:10:51	17	1	12.4905	-1.26305	0.019	0.3628	24.4	60	0.993192	-7.93884	0	
* 64	2020-08-25 10:12:17	17	2	10.9313	-1.23442	0.019	0.292	24.7	60	0.991648	0.861434	0	
* 65	2020-08-25 10:20:13	16	1	6.34219	-0.004042	0.05	0.494	24.9	59	0.981863	-0.531949	0	
* 66	2020-08-25 10:21:39	16	2	5.39562	0.0446522	0.051	0.494	24.9	60	0.365235	-4.72421	0	
* 67	2020-08-25 10:23:19	14	1	14.0013	-0.53145	0.002	0.013	24.9	60	0.994735	0.682063	0	
* 68	2020-08-25 10:24:44	14	2	9.11671	-0.459596	0.051	0.508	24.9	60	0.992985	0.932959	0	
* 69	2020-08-25 10:26:22	13	1	25.2776	-2.1631	0.001	0	24.9	60	0.995333	0.91942	0	
* 70	2020-08-25 10:27:47	13	2	19.9455	-3.35743	0.016	0.212	25.1	59	0.996868	0.988643	0	
* 71	2020-08-25 10:30:05	10	1	0	0	0.046	0.448	25.1	59	0	0	0	
* 72	2020-08-25 10:31:31	10	2	6.24389	-0.284865	0.047	0.447	25.1	60	0.970951	0.771404	0	
* 73	2020-08-25 10:33:05	12	1	5.40412	-0.10713	0.039	0.442	25.4	60	0.989544	-18.1134	0	
* 74	2020-08-25 10:34:30	12	2	5.2936	-0.0997491	0.039	0.443	25.4	60	0.983222	-3.22868	0	
* 75	2020-08-25 10:36:15	9	1	15.0762	-0.938554	0.02	0.24	25.4	59	0.9925	0.142259	0	
* 76	2020-08-25 10:37:41	9	2	10.7447	-0.857661	0.02	0.24	25.4	59	0.993923	0.959824	0	
* 77	2020-08-25 10:39:19	11	1	2.75736	-0.246199	0.002	0.013	25.6	59	0.506693	0.243291	0	
* 78	2020-08-25 10:40:45	11	2	2.92665	-0.182711	0.046	0.492	25.6	60	0.92865	0.258996	0	
* 79	2020-08-25 10:42:32	5	1	10.0816	-1.79494	0.002	0.027	25.6	60	0.990717	0.897687	0	
* 80	2020-08-25 10:43:57	5	2	8.8404	-1.6507	0.00918182	0.226818	25.6	59	0.952663	0.889513	0	
* 81	2020-08-25 10:45:42	8	1	9.18178	-1.65761	0.009	0.229	25.6	60	0.991767	0.5459	0	
* 82	2020-08-25 10:47:08	8	2	8.96138	-1.57304	0.013	0.337	25.6	60	0.992285	0.90965	0	
* 83	2020-08-25 10:48:52	7	1	6.642	-0.547638	0.0123333	0.33	25.6	60	0.739651	0.705937	0	
* 84	2020-08-25 10:50:17	7	2	6.84315	-0.551237	0.015	0.36	25.6	60	0.983995	-0.671872	0	
* 85	2020-08-25 10:51:52	6	1	11.0069	-0.944745	0.0123333	0.339	25.6	60	0.98948	0.917345	0	
* 86	2020-08-25 10:53:17	6	2	0	0	0.024	0.43	25.6	59	0	0	0	
* 87	2020-08-25 10:55:06	1	1	10.2376	-1.49924	0.017	0.298	25.6	59	0.987736	-51.4764	0	
* 88	2020-08-25 10:56:33	1	2	9.79595	-1.43838	0.017	0.303	25.6	60	0.988072	0.955584	0	
* 89	2020-08-25 10:58:12	3	1	6.98929	-0.461368	0.018	0.36	25.9	60	0.977022	-4.99484	0	
* 90	2020-08-25 10:59:37	3	2	6.26823	-0.450336	0.018	0.365	25.9	59	0.95467	0.855365	0	
* 91	2020-08-25 11:01:17	2	1	11.0527	-0.980859	0.016	0.339	25.9	60	0.985308	0.837669	0	
* 92	2020-08-25 11:02:42	2	2	8.72733	-0.887052	0.017	0.34	25.9	59	0.931668	0.943399	0	
* 93	2020-08-25 11:04:17	4	1	7.12701	-0.704564	0.016	0.359	25.9	60	0.943755	-0.76055	0	
* 94	2020-08-25 11:05:43	4	2	8.23241	-0.738272	0.016	0.362	25.9	60	0.984321	0.41963	0	
