Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 30	2020-10-08 10:07:16	18	2	4.46647	-0.547978	0.0147273	0.39	16.0545	59	0.98687	0.957427	0	
* 31	2020-10-08 10:08:56	17	1	6.79545	-1.98812	0.004	0.084	15.8	59	0.989626	0.863353	0	
* 32	2020-10-08 10:10:23	17	2	6.16247	-1.05069	0.017	0.328	15.8	60	0.986864	0.861759	0	
* 33	2020-10-08 10:12:26	24	1	2.38403	-0.221684	0.025	0.445	15.8	60	0.952544	0.743688	0	
* 34	2020-10-08 10:13:51	24	2	2.38875	-0.193063	0.025	0.445	15.8	60	0.930891	-0.0996606	0	
* 35	2020-10-08 10:15:25	21	1	4.7503	-1.24292	0.014	0.298	15.8	60	0.891117	0.6352	0	
* 36	2020-10-08 10:16:50	21	2	4.58181	-1.18706	0.014	0.298	15.8	59	0.972416	0.907448	0	
* 37	2020-10-08 10:18:38	23	1	2.90868	-0.246691	0.019	0.387	15.8	59	0.955189	-2.53793	0	
* 38	2020-10-08 10:20:04	23	2	3.04335	-0.247383	0.019	0.392	16	59	0.96219	0.230038	0	
* 39	2020-10-08 10:21:38	22	1	7.35405	-0.05457	0.025	0.423	15.8	59	0.988761	0.0237436	0	
* 40	2020-10-08 10:23:04	22	2	6.13734	-0.430271	0.024	0.426	15.8	59	0.989998	-11.1381	0	
* 41	2020-10-08 10:24:47	25	1	4.15557	-0.607239	0.004	0.077	15.8	60	0.936623	0.381651	0	
* 42	2020-10-08 10:26:13	25	2	4.22952	-0.597665	0.032	0.427	15.8	59	0.979128	0.954808	0	
* 43	2020-10-08 10:27:52	28	1	3.2884	-0.15786	0.004	0.092	15.8	60	0.966245	-2.18339	0	
* 44	2020-10-08 10:29:18	28	2	0	0	0.043	0.491	15.8	59	0	0	0	
* 45	2020-10-08 10:30:53	26	1	3.8437	-0.228921	0.005	0.1	15.8	59	0.974335	0.761612	0	
* 46	2020-10-08 10:32:19	26	2	4.36449	-0.241588	0.0381364	0.466	15.8	59	0.976197	0.761663	0	
* 47	2020-10-08 10:33:58	27	1	3.67931	-0.118943	0.037	0.466	15.8	59	0.974679	0.562861	0	
* 48	2020-10-08 10:35:25	27	2	3.56845	-0.101226	0.037	0.493	15.8	60	0.973411	-0.610263	0	
* 49	2020-10-08 10:37:25	36	1	2.33	-0.199125	0.028	0.416	15.7	59	0.937959	-52.705	0	
* 50	2020-10-08 10:38:52	36	2	2.12262	-0.203503	0.027	0.418	15.7	60	0.933138	-9.17699	0	
* 51	2020-10-08 10:40:32	35	1	2.79061	-0.149528	0.032	0.469	15.7	60	0.903821	0.592819	0	
* 52	2020-10-08 10:41:57	35	2	2.92685	-0.113429	0.031	0.472	15.7	59	0.942221	-0.702935	0	
* 53	2020-10-08 10:43:31	34	1	4.28939	-0.298894	0.032	0.479	15.7	59	0.986578	-0.0693387	0	
* 54	2020-10-08 10:44:57	34	2	3.74994	-0.292958	0.032	0.48	15.7	59	0.955809	0.350857	0	
* 55	2020-10-08 10:46:36	33	1	4.23327	-0.246434	0.03	0.435	15.7	59	0.977603	-16.2223	0	
* 56	2020-10-08 10:48:02	33	2	3.77727	-0.26308	0.03	0.435	15.8	59	0.833315	0.72284	0	
* 57	2020-10-08 10:49:48	37	1	4.5243	-0.478332	0.007	0.151	16	60	0.985825	0.383237	0	
* 58	2020-10-08 10:51:14	37	2	4.91097	-0.523132	0.031	0.443	15.8	60	0.985193	0.280658	0	
* 59	2020-10-08 10:52:47	39	1	2.49367	-0.193482	0.006	0.144	15.8	60	0.0670329	-0.0143998	0	
* 60	2020-10-08 10:54:12	39	2	3.41128	-0.205829	0.036	0.47	16	60	0.953185	0.76872	0	
* 61	2020-10-08 10:55:56	38	1	3.62798	-0.29695	0.007	0.135	16	59	0.97168	-2.6484	0	
* 62	2020-10-08 10:57:21	38	2	3.06174	-0.239466	0.0321818	0.482182	16	59	0.804651	-0.0397267	0	
* 63	2020-10-08 10:58:59	40	1	3.37373	-0.343948	0.007	0.149	15.8	59	0.96935	0.918324	0	
* 64	2020-10-08 11:00:24	40	2	3.08704	-0.347761	0.026	0.412	15.8	59	0.915739	0.866397	0	
* 65	2020-10-08 11:02:32	45	1	3.25326	-0.236593	0.035	0.467	15.8	59	0.964449	0.1237	0	
* 66	2020-10-08 11:03:57	45	2	2.91053	-0.211022	0.036	0.465	15.8	59	0.89315	-0.702212	0	
* 67	2020-10-08 11:05:38	46	1	4.16223	-0.334457	0.025	0.385	15.8	60	0.972553	-6.03146	0	
* 68	2020-10-08 11:07:04	46	2	0	0	0.024	0.386	16	59	0	0	0	
* 69	2020-10-08 11:09:13	48	1	2.96272	-0.357794	0.025	0.386	15.8	59	0.964584	0.890641	0	
* 70	2020-10-08 11:10:38	48	2	3.0552	-0.335742	0.029	0.438	16	59	0.921995	0.398996	0	
* 71	2020-10-08 11:12:20	47	1	2.24988	-0.216461	0.0294	0.438	16	60	0.925771	-11.278	0	
* 72	2020-10-08 11:13:45	47	2	1.97709	-0.237329	0.026	0.434	16	59	0.932555	-1.30174	0	
