Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 29	2021-10-25 10:15:09	13	1	11.641	-6.98057	0	0	19.1	60	0.992262	0.980904	0	
* 30	2021-10-25 10:16:35	13	2	5.34422	-2.44986	0.006	0.111	19.3	60	0.985924	0.986545	0	
* 31	2021-10-25 10:18:42	16	1	5.24629	-1.22567	0.00781818	0.125364	19.5364	59	0.985497	0.982077	0	
* 32	2021-10-25 10:20:08	16	2	4.19358	-1.31036	0.016	0.187	19.9	59	0.98302	0.989792	0	
* 33	2021-10-25 10:34:32	17	1	9.64609	-2.55536	0	0	19.7	60	0.991764	0.491638	0	
* 34	2021-10-25 10:35:58	17	2	5.86327	-2.05611	0.005	0.101	19.7	60	0.990788	0.621539	0	
* 35	2021-10-25 10:37:59	18	1	10.7928	-3.17329	0.004	0.084	19.5	59	0.993557	0.5028	0	
* 36	2021-10-25 10:39:25	18	2	6.19953	-2.47999	0.004	0.085	19.7	60	0.991612	0.97436	0	
* 37	2021-10-25 10:41:41	20	1	10.3401	-4.40679	0.004	0.089	19.5	59	0.9876	0.977935	0	
* 38	2021-10-25 10:43:07	20	2	5.21053	-1.08126	0.012	0.219	19.7	59	0.99025	0.720001	0	
* 39	2021-10-25 10:44:53	19	1	4.45038	-1.07846	0.005	0.121	19.7	59	0.989292	-0.225746	0	
* 40	2021-10-25 10:46:19	19	2	3.78559	-0.945304	0.005	0.121	19.7	60	0.990885	0.959593	0	
* 41	2021-10-25 10:48:38	24	1	6.77639	-1.65996	-0.003	-0.0597273	19.6455	59	0.992555	-0.203849	0	
* 42	2021-10-25 10:50:05	24	2	5.80204	-11.8538	0.011	0.219	19.9	60	0.993276	0.0479378	0	
* 43	2021-10-25 10:52:17	21	1	8.37849	-5.60878	0	0	19.9	59	0.992486	0.989037	0	
* 44	2021-10-25 10:53:43	21	2	4.4079	-2.07335	0.004	0.1	19.9	59	0.989714	0.990634	0	
* 45	2021-10-25 10:55:40	23	1	6.10729	-1.26881	0.003	0.0826667	19.9	60	0.981086	-0.0848232	0	
* 46	2021-10-25 10:57:05	23	2	3.80356	-1.1218	0.007	0.152	19.7	59	0.981053	0.955131	0	
* 47	2021-10-25 10:58:53	22	1	9.41874	-2.21265	0.012	0.208	19.7	59	0.993021	0.736072	0	
* 48	2021-10-25 11:00:19	22	2	5.16006	-1.83609	0.013	0.207	19.7	60	0.993678	0.955466	0	
* 49	2021-10-25 11:03:34	26	1	9.5731	-1.2198	0.012	0.21	19.7	59	0.989982	0.601694	0	
* 50	2021-10-25 11:05:00	26	2	6.6146	-1.17063	0.021	0.267	19.7	60	0.99398	0.991131	0	
* 51	2021-10-25 11:07:00	28	1	6.88793	-1.42149	0.016	0.229	19.7	60	0.98567	-1.70546	0	
* 52	2021-10-25 11:08:25	28	2	5.01032	-1.2661	0.016	0.228	19.7	59	0.90152	0.973318	0	
* 53	2021-10-25 11:10:27	25	1	8.82125	-1.2892	0	0	19.5	59	0.995493	-0.740593	0	
* 54	2021-10-25 11:11:53	25	2	5.26287	-1.08487	0.011	0.194	19.5	59	0.990667	0.653957	0	
* 55	2021-10-25 11:14:12	27	1	4.41562	-0.644168	0	0	19.5	60	-0.195031	0.244246	0	
* 56	2021-10-25 11:15:37	27	2	4.42406	-0.63691	0.024	0.303727	19.7	59	0.711428	0.847832	0	
* 57	2021-10-25 11:18:47	30	1	7.28766	-1.20412	0.007	0.143	19.7	59	0.991476	0.614894	0	
* 58	2021-10-25 11:20:45	31	1	2.39098	-0.473629	0.014	0.252	20.1	59	0.947264	0.873731	0	
* 59	2021-10-25 11:22:11	31	2	2.16597	-0.443505	0.015	0.252	20.1	59	0.972791	0.930115	0	
* 60	2021-10-25 11:24:29	29	1	9.9528	-3.59746	0	0	20.1	59	0.995975	0.850422	0	
* 61	2021-10-25 11:25:55	29	2	6.63877	-1.24628	0.015	0.249	20.1	60	0.996263	0.8769	0	
* 62	2021-10-25 11:28:04	32	1	5.00603	-0.903313	0.016	0.253	19.9	59	0.989636	0.914726	0	
* 63	2021-10-25 11:29:30	32	2	3.58852	-0.815302	0.015	0.255	20.1	59	0.989356	0.944881	0	
* 64	2021-10-25 11:34:21	33	1	4.84341	-1.30676	0	0	19.7	59	0.988257	0.821897	0	
* 65	2021-10-25 11:35:46	33	2	3.91654	-1.21588	0.01	0.171	19.7	59	0.958756	0.967404	0	
* 66	2021-10-25 11:37:44	35	1	4.88806	-0.826136	0.0209091	0.292364	19.8364	59	0.992431	-0.622477	0	
* 67	2021-10-25 11:39:10	35	2	4.51643	-0.794283	0.026	0.352	19.9	59	0.989155	0.95602	0	
* 68	2021-10-25 11:43:54	34	1	8.71237	-1.51072	0.009	0.144	19.7	59	0.984557	0.190154	0	
* 69	2021-10-25 11:45:20	34	2	4.81209	-1.33078	0.009	0.144	20.1	60	0.991593	0.886539	0	
* 70	2021-10-25 11:47:38	36	1	5.03839	-3.32726	0.009	0.135636	20.1	59	0.991612	0.994702	0	
* 71	2021-10-25 11:49:05	36	2	4.47308	-2.05595	0.009	0.152	20.1	60	0.993226	0.833228	0	
* 72	2021-10-25 11:51:39	37	1	9.4954	-1.81874	-0.004	-0.0572	20.02	60	0.992363	0.672588	0	
* 73	2021-10-25 11:53:04	37	2	5.61825	-1.49738	0.01	0.143	20.5	59	0.993202	0.971323	0	
* 74	2021-10-25 11:54:54	39	1	6.9981	-1.3662	0.018	0.237	20.7	59	0.991986	0.591123	0	
* 75	2021-10-25 11:56:20	39	2	5.12726	-1.22148	0.018	0.238	20.7	60	0.990813	0.990542	0	
* 76	2021-10-25 11:58:22	38	1	11.2234	-4.75336	0	0	20.7	59	0.996608	0.879866	0	
* 77	2021-10-25 11:59:48	38	2	6.58339	-1.80317	0.008	0.143	20.9	60	0.995956	0.873061	0	
* 78	2021-10-25 12:01:42	40	1	4.78746	-1.64521	0.008	0.137	20.9	59	0.989163	0.890768	0	
* 79	2021-10-25 12:03:09	40	2	3.74389	-1.47327	0.008	0.128	20.9	60	0.98762	0.88174	0	
* 80	2021-10-25 12:07:58	43	1	3.61263	-1.78413	0.008	0.14	20.9	59	0.988669	-0.365452	0	
* 81	2021-10-25 12:09:24	43	2	3.22923	-1.57949	0.009	0.138	21.1	59	0.923404	0.966228	0	
* 82	2021-10-25 12:11:28	44	1	5.10548	-1.34055	0	0	21.1	59	0.992497	0.94845	0	
* 83	2021-10-25 12:12:54	44	2	0	0	0.014	0.189	21.5	59	0	0	0	
* 84	2021-10-25 12:14:56	42	1	4.90348	-1.77283	0.013	0.183	21.3	59	0.991957	0.943946	0	
* 85	2021-10-25 12:16:22	42	2	3.38656	-1.65518	0.013	0.183	21.3	59	0.952444	0.915887	0	
* 86	2021-10-25 12:18:34	41	1	5.49966	-1.36012	0	0	21.1	59	0.996413	-0.614656	0	
* 87	2021-10-25 12:19:59	41	2	4.00682	-1.26695	0.014	0.175	21.5	59	0.9927	0.991452	0	
* 88	2021-10-25 12:23:16	45	1	10.1521	-4.24226	0	0	21.5	58	0.987185	0.966441	0	
* 89	2021-10-25 12:24:43	45	2	3.93908	-1.09507	0.019	0.253	21.2636	60	0.987493	0.962938	0	
* 90	2021-10-25 12:27:14	47	1	5.64292	-1.68681	0	0	21.1	59	0.99413	0.96085	0	
* 91	2021-10-25 12:28:40	47	2	3.32859	-1.49655	0.008	0.141667	21.1	60	0.991493	0.8649	0	
* 92	2021-10-25 12:31:20	46	1	3.83309	-1.96524	0.008	0.141	21.1	59	0.975236	0.990588	0	
* 93	2021-10-25 12:32:46	46	2	3.86602	-1.95098	0.014	0.184	21.1	59	0.996829	0.956641	0	
* 94	2021-10-25 12:34:52	48	1	5.85944	-2.04864	0.012	0.159	21.1	59	0.99245	0.959123	0	
* 95	2021-10-25 12:36:18	48	2	3.602	-1.84112	0.011	0.161	21.3	59	0.991232	0.994843	0	
