Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 16	2022-05-13 12:32:09	8	2	5.03769	-1.0913	0.005	0.232	18.4	60	0.986877	0.990745	0	
* 17	2022-05-13 12:34:28	10	1	7.35485	-0.140266	0	0	18.6	60	0.99485	0.717508	0	
* 18	2022-05-13 12:35:54	10	2	4.61141	-0.108314	0.009	0.25	18.8	60	0.98883	-0.166034	0	
* 19	2022-05-13 12:37:50	12	1	9.20107	-0.206385	0.01	0.231	18.9	60	0.994468	0.356386	0	
* 20	2022-05-13 12:39:16	12	2	4.7458	-0.0906266	0.01	0.24	18.9	60	0.988475	0.562295	0	
* 21	2022-05-13 12:41:10	9	1	5.94097	-0.37803	0	0.01	19.1	60	0.988752	0.7921	0	
* 22	2022-05-13 12:42:36	9	2	5.59272	-0.331813	0.042	0.4066	18.9	60	0.992642	0.702378	0	
* 23	2022-05-13 12:44:37	11	1	8.02488	-0.342899	0.048	0.432333	18.8333	60	0.985811	0.419212	0	
* 24	2022-05-13 12:46:03	11	2	3.01848	-0.085774	0.012	0.303	19.1	60	0.967865	0.245601	0	
* 25	2022-05-13 12:51:26	13	1	7.08472	-0.93026	0	0	18.9	59	0.991732	0.985114	0	
* 26	2022-05-13 12:52:52	13	2	7.28742	-0.892075	0.012	0.186	19.5	60	0.992246	0.954539	0	
* 27	2022-05-13 12:54:57	14	1	9.93488	-0.341456	0.026	0.294	19.5	60	0.991011	0.735338	0	
* 28	2022-05-13 12:56:22	14	2	0	0	0.025	0.302	19.5	60	0	0	0	
* 29	2022-05-13 12:58:37	15	1	10.609	-0.611203	0.0166667	0.282333	19.4333	60	0.997118	0.920187	0	
* 30	2022-05-13 13:00:03	15	2	7.35429	-0.467895	0.027	0.393	19.7	60	0.995592	0.955919	0	
* 31	2022-05-13 13:02:23	16	1	9.62426	-0.189426	0.003	0.029	19.5	60	0.993341	0.815278	0	
* 32	2022-05-13 13:03:49	16	2	5.90875	-0.154524	0.019	0.31	19.5	60	0.990357	-0.581632	0	
* 33	2022-05-13 13:14:30	17	1	18.7392	-1.68347	0.002	0.023	19.5	60	0.993037	0.97148	0	
* 34	2022-05-13 13:15:55	17	2	8.02042	-11.2317	0.015	0.333	19.3	60	0.994725	0.00158676	0	
* 35	2022-05-13 13:17:52	18	1	18.1033	-1.97569	0.01	0.315	19.1	60	0.995845	0.993373	0	
* 36	2022-05-13 13:19:17	18	2	7.14851	-0.542041	0.01	0.321	19.1	60	0.994518	0.513876	0	
* 37	2022-05-13 13:21:08	19	1	0	0	0.003	0.04	18.9	59	0	0	0	
* 38	2022-05-13 13:22:34	19	2	4.15984	-0.15504	0.01	0.284	18.9	60	0.987591	0.748618	0	
* 39	2022-05-13 13:24:20	20	1	14.0625	-0.168895	0.003	0.046	18.8	60	0.989314	-4.66336	0	
* 40	2022-05-13 13:25:45	20	2	6.039	-0.291134	0.013	0.342	18.8	59	0.987401	0.592845	0	
* 41	2022-05-13 13:28:02	21	1	24.1484	-3.86928	0.008	0.26	18.8	60	0.994396	0.974096	0	
* 42	2022-05-13 13:29:27	21	2	9.65355	-0.721278	0.009	0.287	18.9	60	0.994101	0.966806	0	
* 43	2022-05-13 13:31:11	24	1	20.525	-0.99163	0.004	0.117	18.9	60	0.99861	0.982003	0	
* 44	2022-05-13 13:32:36	24	2	6.52921	-0.263113	0.011	0.346409	18.9227	59	0.993692	0.242226	0	
* 45	2022-05-13 13:35:04	23	1	33.8858	-1.20579	0.004	0.059	18.8	59	0.998146	0.936831	0	
* 46	2022-05-13 13:36:30	23	2	0	0	0.011	0.327	18.8	60	0	0	0	
* 47	2022-05-13 13:38:28	22	1	23.2481	-1.24645	0.011	0.333	18.8	59	0.996221	0.972234	0	
* 48	2022-05-13 13:39:54	22	2	6.48923	-0.628273	0.012	0.33	18.8	60	0.990971	0.89865	0	
* 49	2022-05-13 13:42:14	26	1	11.896	-0.851096	0.006	0.147	18.8	60	0.997633	0.95127	0	
* 50	2022-05-13 13:43:40	26	2	7.19561	-0.201073	0.014	0.354333	18.8	60	0.995568	0.817127	0	
* 51	2022-05-13 13:45:34	28	1	31.6798	-0.37508	0.014	0.357	18.8	60	0.977197	-1.67532	0	
* 52	2022-05-13 13:47:00	28	2	7.48232	-0.257466	0.015	0.367	18.8	60	0.994439	0.519129	0	
* 53	2022-05-13 13:49:03	25	1	20.492	-0.329407	0.009	0.285	18.9	60	0.9936	0.0753274	0	
* 54	2022-05-13 13:50:29	25	2	8.17838	-0.127029	0.011	0.312	19.1	60	0.997173	0.36196	0	
* 55	2022-05-13 13:52:28	27	1	14.8132	-0.119963	0.004	0.074	19.3	60	0.997526	-0.280332	0	
* 56	2022-05-13 13:53:52	27	2	4.10107	-0.0506964	0.016	0.365	19.3	58	0.990976	0.347299	0	
* 57	2022-05-13 13:56:04	29	1	12.5317	-0.300562	0.015	0.382	19.1	60	0.998906	0.749923	0	
* 58	2022-05-13 13:57:30	29	2	7.99745	-0.213066	0.015	0.385	19.1	60	0.997589	0.788392	0	
* 59	2022-05-13 13:59:39	30	1	0	0	0.0168	0.4004	19.1	60	0	0	0	
* 60	2022-05-13 14:01:04	30	2	3.83051	-0.117494	0.014	0.361	19.1	60	0.994102	0.666113	0	
* 61	2022-05-13 14:03:26	31	1	4.545	-0.0984869	0.005	0.107	19.1	60	0.986761	0.694577	0	
* 62	2022-05-13 14:04:51	31	2	2.70322	-0.0438757	0.014	0.359	19.5	59	0.985547	0.203583	0	
* 63	2022-05-13 14:06:46	32	1	3.14561	-0.120144	0.018	0.284	19.5	60	0.939064	0.684019	0	
* 64	2022-05-13 14:08:12	32	2	3.31294	-0.122342	0.008	0.27	19.5	60	0.987072	0.700574	0	
* 65	2022-05-13 14:10:24	36	1	12.2998	-0.275989	0.006	0.083	19.5	59	0.995988	0.579533	0	
* 66	2022-05-13 14:11:50	36	2	7.68769	-0.214803	0.015	0.368	19.3	60	0.997196	0.639468	0	
* 67	2022-05-13 14:13:44	34	1	17.9245	-0.653075	0.0177727	0.358318	19.1	59	0.98091	0.835946	0	
* 68	2022-05-13 14:15:10	34	2	5.07734	-0.130738	0.02	0.355	19.1	60	0.988616	0.408478	0	
* 69	2022-05-13 14:17:02	35	1	6.58315	-0.0905323	0.013	0.369	19.1	60	0.993728	-1.02458	0	
* 70	2022-05-13 14:18:27	35	2	3.29952	-0.0297162	0.014	0.379	19.3	59	0.987086	-1.00316	0	
* 71	2022-05-13 14:20:13	33	1	12.3573	-0.181151	0.007	0.157	19.1	59	0.996686	0.679247	0	
* 72	2022-05-13 14:21:39	33	2	4.46537	-0.103331	0.0153333	0.377667	18.9	59	0.992105	0.48257	0	
* 73	2022-05-13 14:24:05	37	1	15.6323	-0.584694	0.017	0.402	18.9	60	0.998462	0.901221	0	
* 74	2022-05-13 14:25:31	37	2	5.21523	-0.113956	0.019	0.406	19.1	60	0.99587	-0.0149891	0	
* 75	2022-05-13 14:27:15	39	1	18.1025	-0.097462	0.005	0.118	19.1	60	0.98506	-3.44224	0	
* 76	2022-05-13 14:28:41	39	2	2.38548	-0.0184485	0.028	0.411	19.1	59	0.965401	0.0926164	0	
* 77	2022-05-13 14:31:24	38	1	13.3119	-0.911823	0.005	0.098	19.1	60	0.995112	0.478708	16	
* 78	2022-05-13 14:32:49	38	2	4.30948	-0.164808	0.013	0.338	18.9	60	0.994192	0.861238	8	
* 79	2022-05-13 14:34:39	40	1	15.5838	-1.00922	0.013	0.337727	18.8	59	0.996398	0.961013	0	
* 80	2022-05-13 14:36:06	40	2	3.9111	-0.195852	0.014	0.357	18.8	60	0.993601	0.828971	0	
* 81	2022-05-13 14:38:09	43	1	10.9286	-0.557901	0.005	0.118	18.8	60	0.994254	0.929118	0	
* 82	2022-05-13 14:39:35	43	2	4.40904	-0.139563	0.014	0.352	19.1	60	0.990764	0.710993	0	
* 83	2022-05-13 14:41:24	44	1	22.0752	-0.151279	0.015	0.363	19.1	60	0.986625	-2.12094	0	
* 84	2022-05-13 14:42:50	44	2	3.01157	-0.0774963	0.017	0.382	19.5	60	0.985297	-0.119643	0	
* 85	2022-05-13 14:44:56	42	1	11.1794	-0.416453	0.013	0.332	19.5	60	0.994462	-0.882054	0	
* 86	2022-05-13 14:46:21	42	2	4.16212	-0.274964	0.014	0.34	19.7	60	0.920946	0.760505	0	
* 87	2022-05-13 14:49:17	41	1	29.6544	-1.63484	0.006	0.144	19.7	60	0.996373	0.963485	0	
* 88	2022-05-13 14:50:42	41	2	4.93027	-0.304535	0.0181818	0.388364	19.9	59	0.992981	0.807063	0	
* 89	2022-05-13 14:53:01	45	1	8.1557	1.0948	0.018	0.363	19.9	60	0.997311	0.988587	0	
* 90	2022-05-13 14:54:26	45	2	4.71082	0.72342	0.017	0.37	19.9	60	0.99287	0.985762	0	
* 91	2022-05-13 14:56:30	46	1	13.6879	-0.824656	0.007	0.158	19.9	60	0.996107	-0.788591	0	
* 92	2022-05-13 14:57:56	46	2	7.12304	-0.61691	0.018	0.399	19.7	60	0.995564	0.975938	0	
* 93	2022-05-13 14:59:40	48	1	17.8725	-0.92177	0.0183333	0.403333	19.7	60	0.996676	0.969875	0	
* 94	2022-05-13 15:01:06	48	2	6.40539	-3.1041	0.017	0.386	19.7	60	0.991228	0.0159556	0	
* 95	2022-05-13 15:02:50	47	1	17.254	-0.20726	0.016	0.397	19.7	60	0.99505	-1.36129	0	
* 96	2022-05-13 15:04:15	47	2	4.95791	-0.151787	0.016	0.399	19.7	60	0.994392	0.696494	0	
