Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 30	2021-12-21 09:52:59	15	2	0.962702	-0.768984	0.002	0.048	4.9	60	0.831749	0.968222	0	
* 31	2021-12-21 09:55:12	16	1	0	0	0.00246667	0.0584	5.02667	60	0	0	0	
* 32	2021-12-21 09:56:39	16	2	0.469182	-0.270294	0.001	0.062	5.2	60	0.55372	-0.438107	0	
* 33	2021-12-21 10:01:30	17	1	5.05181	-1.61701	0.002	0.104	4.9	60	0.974131	0.951607	0	
* 34	2021-12-21 10:02:54	17	2	2.22716	-1.007	0.002	0.097	4.8	60	0.942064	0.937946	0	
* 35	2021-12-21 10:05:12	18	1	2.50005	-0.924498	0.00173333	0.0890667	4.82667	60	0.940096	0.396656	0	
* 36	2021-12-21 10:06:38	18	2	2.03934	-1.13108	0.001	0.081	5	60	0.95571	0.543554	0	
* 37	2021-12-21 10:09:10	20	1	2.20869	-0.603831	0.0012	0.1136	4.98	60	0.927225	0.781195	0	
* 38	2021-12-21 10:10:36	20	2	1.57578	-0.551254	0	0.036	5.3	60	0.946074	0.968564	0	
* 39	2021-12-21 10:12:31	19	1	1.39465	-0.475961	0	0.046	5.4	60	0.887047	0.306952	0	
* 40	2021-12-21 10:13:56	19	2	0	0	0.001	0.052	5.5	60	0	0	0	
* 41	2021-12-21 10:16:13	24	1	1.92604	-0.59948	0.0004	0.0466	5.18	60	0.908296	0.652214	0	
* 42	2021-12-21 10:17:39	24	2	1.81699	-0.55538	0	0.039	5.2	60	0.928631	0.891864	0	
* 43	2021-12-21 10:19:50	21	1	5.67348	-3.76492	0	0	5.3	60	0.977674	0.994895	0	
* 44	2021-12-21 10:21:15	21	2	0	0	0.001	0.035	5.4	59	0	0	0	
* 45	2021-12-21 10:24:16	23	1	2.4699	-1.41262	0	0.02	5.5	60	0.933653	0.98372	0	
* 46	2021-12-21 10:25:42	23	2	1.50795	-0.511464	0	0.029	5.7	60	0.916731	0.968663	0	
* 47	2021-12-21 10:27:35	22	1	2.92524	-2.03434	0	0.044	5.7	60	0.921175	0.96911	0	
* 48	2021-12-21 10:29:01	22	2	2.63748	-0.695695	0.001	0.048	5.7	60	0.919958	0.972435	0	
* 49	2021-12-21 10:31:26	26	1	2.64315	-0.572488	0.001	0.06	5.5	60	0.96764	0.663285	0	
* 50	2021-12-21 10:32:52	26	2	1.99356	-0.503709	0.001	0.063	5.5	60	0.957364	0.924861	0	
* 51	2021-12-21 10:35:00	28	1	2.7826	-1.45393	0.001	0.065	5.6	60	-55.9492	0.98396	0	
* 52	2021-12-21 10:36:25	28	2	0	0	0.001	0.039	5.7	60	0	0	0	
* 53	2021-12-21 10:38:41	25	1	2.94398	-0.841546	0	0	5.6	59	0.968585	0.789944	0	
* 54	2021-12-21 10:40:07	25	2	1.62013	-0.583769	0.001	0.0214	5.5	60	0.935806	0.969711	0	
* 55	2021-12-21 10:43:04	27	1	1.7244	-0.268829	0.001	0.031	5.6	60	0.952306	0.302354	0	
* 56	2021-12-21 10:44:29	27	2	2.00362	-0.227354	0.001	0.048	5.5	60	0.956927	0.896968	0	
* 57	2021-12-21 10:46:48	30	1	2.0762	-1.04138	0	0	5.6	60	0.972606	0.969309	0	
* 58	2021-12-21 10:48:13	30	2	1.19545	-4.37393	0	0.036	5.66	60	0.906533	0.00386048	0	
* 59	2021-12-21 10:50:18	31	1	1.4226	-0.697466	0	0.028	5.8	60	0.882667	0.934627	0	
* 60	2021-12-21 10:51:43	31	2	0.881948	-3.31774	0	0.036	6	60	0.824777	0.000725662	0	
* 61	2021-12-21 10:53:48	29	1	4.28469	-0.697556	0	0	6	60	0.981918	0.885086	0	
* 62	2021-12-21 10:55:13	29	2	2.41855	-0.587271	0.0346818	0.264364	6	59	0.975654	0.946811	0	
* 63	2021-12-21 10:57:17	32	1	2.64685	-1.4078	0.001	0.039	5.9	60	0.926046	0.961563	0	
* 64	2021-12-21 10:58:43	32	2	1.0547	-0.36721	0.001	0.042	5.9	60	0.868091	0.630532	0	
* 65	2021-12-21 11:01:03	36	1	3.27636	-1.2773	0	0	5.8	60	0.967071	0.742485	0	
* 66	2021-12-21 11:02:28	36	2	2.60202	-1.21685	0.02	0.09	5.8	60	0.971652	0.736265	0	
* 67	2021-12-21 11:05:00	34	1	2.55181	-0.7023	0	0.005	5.8	59	0.950672	0.747405	0	
* 68	2021-12-21 11:06:26	34	2	1.58593	-0.809278	0.001	0.013	5.8	60	0.955813	0.981644	0	
* 69	2021-12-21 11:08:31	35	1	1.01481	-0.346844	0	0.019	5.8	60	0.849324	0.942588	0	
* 70	2021-12-21 11:09:57	35	2	1.16649	-0.303883	0	0.017	5.8	60	0.890703	0.527524	0	
* 71	2021-12-21 11:12:45	33	1	1.35461	-0.589393	0	0	5.7	60	0.674372	0.813918	0	
* 72	2021-12-21 11:14:10	33	2	0	0	0	0.0152	5.6	60	0	0	0	
* 73	2021-12-21 11:16:42	37	1	1.92845	-0.779447	0	0	5.7	60	0.940062	0.981041	0	
* 74	2021-12-21 11:18:08	37	2	1.64507	-0.700686	0	0	5.92	60	0.941202	0.978761	0	
* 75	2021-12-21 11:20:13	39	1	2.26297	-0.587737	0	0.0096	6.3	60	0.916282	-0.0585363	0	
* 76	2021-12-21 11:21:38	39	2	1.67117	-0.556967	0	0.021	6.4	60	0.906038	0.776328	0	
* 77	2021-12-21 11:24:23	38	1	2.39946	-0.92595	0	0.004	6.3	60	0.968849	0.975495	0	
* 78	2021-12-21 11:25:49	38	2	1.90603	-0.766996	0	0.009	6.4	60	0.966575	0.963099	0	
* 79	2021-12-21 11:28:25	40	1	1.53456	-1.21414	0	0.012	6.4	60	0.950935	0.920942	0	
* 80	2021-12-21 11:29:50	40	2	1.17688	-1.09883	0	0.012	6.4	60	0.924524	0.723049	0	
* 81	2021-12-21 11:32:10	43	1	1.27668	-0.700757	0	0.019	6.4	59	0.91192	0.978311	0	
* 82	2021-12-21 11:33:36	43	2	1.05566	-0.725823	0	0	6.4	60	0.882195	0.465428	0	
* 83	2021-12-21 11:36:02	42	1	1.32811	-0.750201	0	0	6.2	59	0.88424	0.92622	0	
* 84	2021-12-21 11:37:28	42	2	1.1724	-0.772826	0	0.012	6.3	60	0.929518	0.781883	0	
* 85	2021-12-21 11:39:20	44	1	1.04036	-0.760117	0	0.023	6.3	60	0.89946	0.922403	0	
* 86	2021-12-21 11:40:46	44	2	0.89472	-0.43006	0	0.024	6.3	60	0.839587	0.782864	0	
* 87	2021-12-21 11:42:58	41	1	0.951689	-0.46433	0	0	6.3	60	0.870314	0.723024	0	
* 88	2021-12-21 11:44:23	41	2	0.981387	-0.50453	0	0.013	6.6	60	0.881971	0.932443	0	
* 89	2021-12-21 11:46:40	45	1	1.29566	-0.397406	0	0	6.6	60	0.919578	0.758912	0	
* 90	2021-12-21 11:48:05	45	2	1.44471	-0.416106	0	0.0154	7.1	60	0.927265	0.659425	0	
* 91	2021-12-21 11:49:58	46	1	1.64676	-1.24387	0	0.02	7	60	0.967109	0.992786	0	
* 92	2021-12-21 11:51:24	46	2	1.6442	-1.57115	0.001	0.009	6.7	60	0.828726	0.991246	0	
* 93	2021-12-21 11:53:24	47	1	1.2843	-0.704407	0	0.009	6.6	60	0.570671	0.972139	0	
* 94	2021-12-21 11:54:50	47	2	1.33422	-0.794266	0	0.013	6.7	60	0.92345	0.989399	0	
* 95	2021-12-21 11:56:37	48	1	2.37551	-0.767573	0	0	6.7	60	0.959892	0.845829	0	
* 96	2021-12-21 11:58:03	48	2	1.61055	-0.787521	0	0.015	6.7	60	0.934267	0.902709	0	
