Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 46	2022-06-29 16:17:11	23	2	9.89996	-1.00629	0.044	0.442	24.9	59	0.995805	-198.246	0	
* 47	2022-06-29 16:18:52	22	1	14.2278	3.44867	0.024	0.307	24.7	60	0.998217	0.684803	0	
* 48	2022-06-29 16:20:17	22	2	7.21384	0.0926527	0.059	0.465	24.7755	60	0.918968	-544.254	0	
* 49	2022-06-29 16:22:27	26	1	11.5803	-25.9823	0.057	0.436	24.4	60	0.997555	0.88916	0	
* 50	2022-06-29 16:23:52	26	2	6.40361	1.15436	0.058	0.436	24.2	59	0.9965	0.945343	0	
* 51	2022-06-29 16:25:47	28	1	24.5602	-0.553967	0.044	0.438	24.2	60	0.98578	-9.70275	0	
* 52	2022-06-29 16:27:12	28	2	12.5643	-0.2115	0.045	0.438	24.2	59	0.994172	-37.5516	0	
* 53	2022-06-29 16:29:18	25	1	20.5544	-2.50006	0.00666667	0.253667	24.3	60	0.997557	0.958562	0	
* 54	2022-06-29 16:30:44	25	2	11.6962	-0.212677	0.074	0.481	23.9	59	0.996836	0.237254	0	
* 55	2022-06-29 16:33:14	27	1	8.57406	-0.144774	0.019	0.251	23.9	59	0.99769	0.372322	0	
* 56	2022-06-29 16:34:40	27	2	7.32884	-0.0196896	0.085	0.436	23.9	60	0.995451	-9.69366	0	
* 57	2022-06-29 16:36:52	30	1	15.7163	-0.262066	0.019	0.259	23.9	60	0.998191	0.875383	0	
* 58	2022-06-29 16:38:18	30	2	6.10166	-0.283265	0.089	0.453	23.9	59	0.996444	-1.19097	0	
* 59	2022-06-29 16:40:26	31	1	5.32806	-0.117586	0.04	0.445	23.7	59	0.989589	-0.472079	0	
* 60	2022-06-29 16:41:52	31	2	3.06179	-0.0730003	0.04	0.445	23.7	59	0.989306	0.0282924	0	
* 61	2022-06-29 16:44:04	29	1	12.5551	-0.862338	0.04	0.445	23.7	60	0.998433	0.226026	0	
* 62	2022-06-29 16:45:29	29	2	8.4439	-0.254312	0.094	0.444	23.7	59	0.968656	0.624002	0	
* 63	2022-06-29 16:48:00	32	1	7.89025	-0.187237	0	0	23.7	59	0.995517	0.642609	0	
* 64	2022-06-29 16:49:26	32	2	7.40423	-1.08913	0.037	0.416	23.7	59	0.992957	-118.339	0	
* 65	2022-06-29 16:53:25	36	1	19.9909	-0.497236	0.0197727	0.2775	23.7	59	0.996874	0.137898	0	
* 66	2022-06-29 16:54:51	36	2	10.3435	-0.528042	0.03	0.405	23.5	59	0.998658	-0.0252598	0	
* 67	2022-06-29 16:57:10	35	1	15.3991	-0.353303	0.004	0.094	23.5	60	0.9957	0.349836	0	
* 68	2022-06-29 16:58:36	35	2	8.54326	-0.388257	0.038	0.432	23.5	60	0.997564	0.955678	0	
* 69	2022-06-29 17:00:38	34	1	18.6181	-1.21102	0.045	0.499	23.5	60	0.99659	0.939718	0	
* 70	2022-06-29 17:02:03	34	2	7.59676	-0.23959	0.045	0.499	23.3	59	0.996221	-0.511175	0	
* 71	2022-06-29 17:04:14	33	1	27.1169	-3.25551	0.007	0.136	23.3	59	0.9959	0.95002	0	
* 72	2022-06-29 17:05:40	33	2	7.36564	-0.929652	0.035	0.46	23.3	59	0.993888	0.0243837	0	
* 73	2022-06-29 17:08:02	37	1	41.9429	-2.23704	0.011	0.22	23.3	59	0.995067	0.981094	0	
* 74	2022-06-29 17:09:28	37	2	8.96093	-0.354272	0.045	0.508	23.3	59	0.992974	0.836574	0	
* 75	2022-06-29 17:11:57	39	1	10.8664	-1.79879	0	0	23.3	60	0.993961	0.887289	0	
* 76	2022-06-29 17:13:22	39	2	4.78778	-0.0631635	0.044	0.443	23.3	59	0.989692	-288.98	0	
* 77	2022-06-29 17:15:35	38	1	11.4433	-0.48769	0.024	0.337	23.3	60	0.998448	-0.732256	0	
* 78	2022-06-29 17:17:01	38	2	7.74657	-0.357189	0.024	0.336	23.3	59	0.994427	0.359943	0	
* 79	2022-06-29 17:18:40	40	1	23.085	-6.79014	0.035	0.449	23.3	59	0.994971	0.00291632	0	
* 80	2022-06-29 17:20:06	40	2	11.5217	-0.882963	0.035	0.452	23.3	59	0.990633	0.758511	0	
* 81	2022-06-29 17:22:48	43	1	12.2637	-0.399282	0.021	0.315	23.3	60	0.996713	-0.410149	0	
* 82	2022-06-29 17:24:14	43	2	7.11965	-0.276153	0.033	0.428	23.3	59	0.996395	0.738248	0	
* 83	2022-06-29 17:26:24	44	1	12.5749	-0.244256	0.0325333	0.4096	23.3	60	0.996943	-0.125499	0	
* 84	2022-06-29 17:27:49	44	2	5.75936	-0.22106	0.045	0.469	23.5	60	0.996214	0.417003	0	
* 85	2022-06-29 17:29:26	42	1	12.7403	-0.680472	0.041	0.448	23.5	60	0.995976	0.0784643	0	
* 86	2022-06-29 17:30:51	42	2	9.10754	-0.544861	0.041	0.448	23.5	59	0.997173	0.827597	0	
* 87	2022-06-29 17:32:56	41	1	16.2976	-0.283058	0.01	0.151	23.5	60	0.984416	-35.9738	0	
* 88	2022-06-29 17:34:22	41	2	9.98727	-0.18654	0.047	0.472	23.5	59	0.988017	-0.720346	0	
* 89	2022-06-29 17:36:31	45	1	15.4198	-0.185849	0.045	0.5	23.5	59	0.993349	0.801759	0	
* 90	2022-06-29 17:37:57	45	2	6.05914	-0.136961	0.046	0.501	23.5	59	0.993222	-46.4195	0	
* 91	2022-06-29 17:39:50	46	1	21.1253	-1.98685	0.011	0.171	23.5	60	0.997423	0.994989	0	
* 92	2022-06-29 17:41:16	46	2	11.8519	-1.24508	0.035	0.412136	23.5	59	0.998589	-0.850341	0	
* 93	2022-06-29 17:42:58	48	1	10.3579	-0.514455	0.015	0.242	23.5	59	0.987322	-29.8623	0	
* 94	2022-06-29 17:44:24	48	2	5.73458	-0.326988	0.043	0.466	23.4467	60	0.994512	-1.71601	0	
* 95	2022-06-29 17:46:15	47	1	11.8059	-0.54316	0.044	0.466	23.5	59	0.997134	0.0785108	0	
* 96	2022-06-29 17:47:41	47	2	7.06625	-0.850925	0.041	0.48	23.3	60	0.997937	0.983245	0	
