Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 62	2022-07-15 15:15:37	29	2	15.9461	-0.43684	0.057	0.451067	25.6	60	0.999024	0.846164	0	
* 63	2022-07-15 15:17:09	32	1	0	0	0.058	0.453	25.6	60	0	0	0	
* 64	2022-07-15 15:18:34	32	2	9.90345	-0.380466	0.045	0.452273	25.6	59	0.998435	0.948741	0	
* 65	2022-07-15 15:20:37	36	1	18.4349	-0.641978	0.0239333	0.2656	25.6	60	0.990226	0.0135938	0	
* 66	2022-07-15 15:22:03	36	2	10.3474	-0.621114	0.043	0.456	25.6	60	0.996598	0.972078	0	
* 67	2022-07-15 15:23:50	34	1	13.5428	-0.380305	0.043	0.436	25.6	60	0.998069	-1.03545	0	
* 68	2022-07-15 15:25:15	34	2	10.3815	-0.289303	0.043	0.436	25.6	60	0.996419	-3.44404	0	
* 69	2022-07-15 15:26:53	35	1	0	0	0.046	0.457	25.6	59	0	0	0	
* 70	2022-07-15 15:28:19	35	2	10.8153	-1.70041	0.046	0.457	25.9	60	0.994353	0.95335	0	
* 71	2022-07-15 15:30:30	33	1	14.0925	-0.166791	0.0104	0.136	25.9	60	0.989523	0.811738	0	
* 72	2022-07-15 15:31:56	33	2	0	0	0.044	0.436	25.9	60	0	0	0	
* 73	2022-07-15 15:34:41	37	1	24.824	-0.716878	0.038	0.401	25.9	60	0.998782	0.839593	0	
* 74	2022-07-15 15:36:06	37	2	13.9499	-0.627275	0.039	0.397	25.9	60	0.994125	-4.31654	0	
* 75	2022-07-15 15:38:02	39	1	12.3849	-0.179115	0.018	0.225	25.9	60	0.994147	-0.438051	0	
* 76	2022-07-15 15:39:27	39	2	6.30406	-0.189342	0.053	0.482	25.9	60	0.995728	-0.992018	0	
* 77	2022-07-15 15:41:25	38	1	25.3325	-0.992877	0.018	0.217	25.9	60	0.998394	0.987629	0	
* 78	2022-07-15 15:42:50	38	2	8.94621	-0.415931	0.047	0.462	25.9	60	0.749086	0.865735	0	
* 79	2022-07-15 15:44:32	40	1	26.0503	-0.733077	0.0492	0.479	25.9	60	0.994687	0.278571	0	
* 80	2022-07-15 15:45:57	40	2	0	0	0.037	0.42	25.9	60	0	0	0	
* 81	2022-07-15 15:48:03	43	1	16.3853	-0.481288	0.008	0.097	25.6	60	0.99534	-1.57207	0	
* 82	2022-07-15 15:49:29	43	2	7.82882	-0.435125	0.042	0.452	25.6	60	0.997336	-0.00123631	0	
* 83	2022-07-15 15:51:18	44	1	12.1176	-0.283944	0.01	0.134	25.6	60	0.990016	-1.16307	0	
* 84	2022-07-15 15:52:43	44	2	0	0	0.046	0.465	25.6	60	0	0	0	
* 85	2022-07-15 15:54:14	42	1	9.7956	-0.781994	0.046	0.465	25.6	60	0.998335	0.168518	0	
* 86	2022-07-15 15:55:39	42	2	7.83946	-0.736582	0.048	0.464	25.6	60	0.95864	0.988775	0	
* 87	2022-07-15 15:57:43	41	1	19.9201	-0.284729	0.046	0.461	25.6	60	0.989737	-2.82545	0	
* 88	2022-07-15 15:59:08	41	2	7.62135	-0.192153	0.046	0.457	25.6	60	0.995364	0.827281	0	
* 89	2022-07-15 16:01:35	45	1	12.8802	-0.0715493	0.0026	0.0742	25.9	60	0.997996	-4.65555	0	
* 90	2022-07-15 16:03:00	45	2	7.40569	-0.126827	0.046	0.448	25.6	60	0.994393	-2.7997	0	
* 91	2022-07-15 16:04:56	46	1	21.3344	-1.90353	0.031	0.37	25.6	60	0.99929	0.661625	0	
* 92	2022-07-15 16:06:21	46	2	16.5395	-22.3788	0.032	0.368	25.6	60	0.999111	0.0108292	0	
* 93	2022-07-15 16:07:59	48	1	10.6024	-1.41927	0.022	0.295	25.6	60	0.985616	0.906141	0	
* 94	2022-07-15 16:09:25	48	2	5.70257	-0.200946	0.042	0.435	25.6	60	0.996554	-25.5345	0	
* 95	2022-07-15 16:11:26	47	1	37.1615	-4.24012	0.042	0.435	25.6	60	0.991797	0.987661	0	
* 96	2022-07-15 16:12:52	47	2	11.414	-0.777294	0.041	0.455	25.6	60	0.99776	-5.18799	0	
