Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 28	2021-09-28 09:11:16	14	2	8.33763	-1.50785	0.018	0.221	19.9	60	0.989577	0.719392	0	
* 29	2021-09-28 09:13:06	15	1	27.0255	-6.00728	0.008	0.116	19.7	60	0.997222	0.996907	0	
* 30	2021-09-28 09:14:32	15	2	9.69588	-2.58966	0.007	0.12	19.9	60	0.993157	0.993231	0	
* 31	2021-09-28 09:16:28	16	1	11.0038	-0.746135	0	0	19.9	60	0.99281	0.96553	0	
* 32	2021-09-28 09:17:54	16	2	5.16915	-0.187987	0.049	0.444	20.1	60	0.988588	0.264371	0	
* 33	2021-09-28 09:22:03	17	1	15.6043	-1.73046	0.009	0.211	20.1	60	0.997205	0.910941	0	
* 34	2021-09-28 09:23:28	17	2	8.90479	-1.26958	0.009	0.212	20.1	59	0.99687	0.751514	0	
* 35	2021-09-28 09:25:27	18	1	17.8096	-1.68475	0.001	0.014	19.9	60	0.997325	-0.163747	0	
* 36	2021-09-28 09:26:52	18	2	10.5712	-1.46583	0.01	0.232	19.9	59	0.996903	0.848932	0	
* 37	2021-09-28 09:28:55	20	1	11.3475	-0.763765	0.018	0.322	19.9	60	0.997228	0.78299	0	
* 38	2021-09-28 09:30:20	20	2	7.27695	-0.608253	0.018	0.322	20.1	60	0.990829	0.959471	0	
* 39	2021-09-28 09:32:02	19	1	5.54566	-0.538208	0.013	0.278	19.9	60	0.991894	0.772001	0	
* 40	2021-09-28 09:33:27	19	2	4.62516	-0.47895	0.013	0.279	19.9	60	0.987894	0.124065	0	
* 41	2021-09-28 09:35:35	21	1	21.0968	-6.28139	0.013	0.282	19.7	60	0.987428	0.978139	0	
* 42	2021-09-28 09:37:00	21	2	8.19352	-1.63117	0.009	0.241	20.1	60	0.992923	0.823631	0	
* 43	2021-09-28 09:39:01	24	1	12.0274	-0.873634	0.02	0.352	20.1	60	0.99516	0.390815	0	
* 44	2021-09-28 09:40:26	24	2	5.85583	-0.706193	0.019	0.357	20.1	60	0.994131	0.883013	0	
* 45	2021-09-28 09:42:16	23	1	6.26825	-0.555702	0.005	0.142	20.1	59	0.991523	0.973043	0	
* 46	2021-09-28 09:43:42	23	2	5.33694	-8.22987	0.0224	0.3532	20.1	60	0.9887	0.00138261	0	
* 47	2021-09-28 09:45:16	22	1	19.1387	-4.7523	0.021	0.356	20.1	60	0.994521	0.979718	0	
* 48	2021-09-28 09:46:41	22	2	7.6818	-1.00254	0.023	0.368	20.0333	60	0.996221	0.986305	0	
* 49	2021-09-28 09:50:16	26	1	17.5938	-0.66418	0.006	0.14	20.1	59	0.98262	-0.785452	0	
* 50	2021-09-28 09:51:42	26	2	11.4711	-0.684685	0.022	0.3498	20.1	60	0.995198	0.97361	0	
* 51	2021-09-28 09:53:29	28	1	8.33943	-0.6867	0.008	0.198	20.1	60	0.782483	0.671064	0	
* 52	2021-09-28 09:54:54	28	2	8.7293	-0.751958	0.031	0.393	20.3	59	0.995233	-3.03886	0	
* 53	2021-09-28 09:56:41	25	1	12.0791	-2.1759	0.0333333	0.390667	20.3	60	0.994127	0.974461	0	
* 54	2021-09-28 09:58:07	25	2	6.14124	-0.580569	0.027	0.401	20.3	60	0.995953	-0.412605	0	
* 55	2021-09-28 09:59:56	27	1	6.05589	-0.157749	0.028	0.399	20.5	60	0.989699	-3.01572	0	
* 56	2021-09-28 10:01:21	27	2	4.32078	-0.168694	0.029	0.399	20.5	59	0.938992	-3.32035	0	
* 57	2021-09-28 10:04:14	30	1	7.47277	-0.447937	0.011	0.223	20.5	59	0.993014	-0.788475	0	
* 58	2021-09-28 10:05:40	30	2	5.23021	-0.385873	0.0261364	0.391	20.7	60	0.992946	0.883208	0	
* 59	2021-09-28 10:08:42	31	1	3.0278	-0.236429	0.029	0.4362	20.7	60	0.983288	0.35819	0	
* 60	2021-09-28 10:10:07	31	2	2.33593	-0.203911	0.015	0.279	20.5	60	0.967656	0.758615	0	
* 61	2021-09-28 10:11:50	29	1	19.5093	-2.38451	0.025	0.368	20.5	60	0.997559	0.973984	0	
* 62	2021-09-28 10:13:15	29	2	9.28343	-0.691504	0.025	0.369	20.7	59	0.780979	0.707099	0	
* 63	2021-09-28 10:14:53	32	1	7.35142	-0.451953	0.019	0.296	20.7	59	0.993436	-3.95502	0	
* 64	2021-09-28 10:16:19	32	2	0	0	0.02	0.297	20.9	60	0	0	0	
* 65	2021-09-28 10:18:19	36	1	12.1013	-1.83483	0.004	0.084	20.9	60	0.996118	-0.639011	0	
* 66	2021-09-28 10:19:44	36	2	9.15104	-1.56667	0.023	0.327667	21.1	60	0.991527	0.834899	0	
* 67	2021-09-28 10:21:22	34	1	10.4233	-0.935069	0.023	0.328	21.1	60	0.995486	0.979381	0	
* 68	2021-09-28 10:22:47	34	2	8.15045	-0.858708	0.021	0.297	21.1	60	0.997438	0.581738	0	
* 69	2021-09-28 10:24:33	35	1	5.49183	-0.3048	0.021	0.299	21.1	60	0.987111	0.904435	0	
* 70	2021-09-28 10:25:58	35	2	4.64105	-0.291546	0.028	0.422	21.1	59	0.991115	0.578909	0	
* 71	2021-09-28 10:27:39	33	1	5.98854	-0.764332	0.028	0.424	21.1	60	0.99525	0.627718	0	
* 72	2021-09-28 10:29:04	33	2	5.51227	-0.792626	0.022	0.34	20.9	60	0.702074	-1.97104	0	
* 73	2021-09-28 10:31:22	37	1	14.404	-3.76694	0.006	0.116	21.1	60	0.990919	0.978964	0	
* 74	2021-09-28 10:32:47	37	2	7.81651	-0.856747	0.027	0.297	21.1	60	0.995085	0.166779	0	
* 75	2021-09-28 10:34:29	39	1	5.53012	-0.614236	0.027	0.296	21.1	59	0.992409	-0.0802018	0	
* 76	2021-09-28 10:35:55	39	2	4.66005	-0.537067	0.028	0.366	21.1	60	0.843316	0.967149	0	
* 77	2021-09-28 10:37:50	38	1	22.5543	-3.22497	0.019	0.322	21.1	59	0.994315	0.989312	0	
* 78	2021-09-28 10:39:16	38	2	9.15775	-1.00199	0.019	0.32	21.1	60	0.997598	0.91332	0	
* 79	2021-09-28 10:41:03	40	1	0	0	0.026	0.329	21.1	60	0	0	0	
* 80	2021-09-28 10:42:28	40	2	5.95466	-1.03241	0.026	0.328	21.1	59	0.996474	-0.921546	0	
* 81	2021-09-28 10:44:14	43	1	4.34292	-0.716138	0.007	0.128	20.9	59	-1.30909	-1.83631	0	
* 82	2021-09-28 10:45:40	43	2	4.1713	-0.716684	0.0228	0.3354	20.9	60	0.981389	0.99257	0	
* 83	2021-09-28 10:47:18	44	1	5.32914	-0.624183	0.008	0.148	20.9	60	0.993899	0.727002	0	
* 84	2021-09-28 10:48:43	44	2	3.69625	-0.469767	0.0326	0.404	21.1	60	0.94051	-0.135391	0	
* 85	2021-09-28 10:50:19	42	1	5.63561	-1.02328	0.034	0.404	21.1	60	0.995374	0.496369	0	
* 86	2021-09-28 10:51:44	42	2	4.7701	-2.83129	0.0293333	0.36	21.0333	60	0.993535	0.813863	0	
* 87	2021-09-28 10:53:44	41	1	8.2577	-0.600854	0.0266667	0.356667	21.3	60	0.995616	0.963826	0	
* 88	2021-09-28 10:55:09	41	2	7.44232	-0.621855	0.031	0.389	21.5	60	0.994164	0.613995	0	
* 89	2021-09-28 10:57:13	45	1	11.3542	-0.554526	0.01	0.178	21.5	60	0.981766	-4.50447	0	
* 90	2021-09-28 10:58:38	45	2	5.60247	-0.529008	0.031	0.393	21.9	59	0.990944	0.956838	0	
* 91	2021-09-28 11:00:24	46	1	8.57922	-1.70586	0.012	0.193	21.9	59	0.996795	0.961578	0	
* 92	2021-09-28 11:01:50	46	2	6.76065	-1.52852	0.027	0.318	21.9	60	0.997606	0.749932	0	
* 93	2021-09-28 11:03:42	48	1	9.13658	-1.04843	0.0272727	0.314455	21.6455	59	0.997388	0.248779	0	
* 94	2021-09-28 11:05:08	48	2	5.14528	-0.879589	0.025	0.332	21.9	60	0.994749	0.900467	0	
* 95	2021-09-28 11:06:57	47	1	12.7689	-1.12432	0.019	0.294	21.9	60	0.989574	-0.344846	0	
* 96	2021-09-28 11:08:22	47	2	7.52311	-1.06692	0.019	0.295	21.7	59	0.993583	0.981632	0	
