Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 66	2020-07-08 10:55:54	16	2	6.92734	-7.47874	0.058	0.515	25.6	59	0.980917	0.00125453	0	
* 67	2020-07-08 10:57:29	14	1	13.7149	-0.583929	0.045	0.449	25.6	59	0.99375	0.750647	0	
* 68	2020-07-08 10:58:55	14	2	8.62728	-0.411124	0.044	0.453	25.6	59	0.810044	0.373745	0	
* 69	2020-07-08 11:00:58	10	1	2.12737	-0.116787	0.006	0.082	25.6	59	0.696597	0.11842	0	
* 70	2020-07-08 11:02:24	10	2	2.30258	-0.0108797	0.048	0.458	26.2	59	-1.85185	-0.463055	0	
* 71	2020-07-08 11:04:00	12	1	6.34234	0.00419766	0.048	0.458	26.4	59	0.994732	-2.30889	0	
* 72	2020-07-08 11:05:26	12	2	5.29846	-0.0495631	0.046	0.504	26.7	59	0.99257	0.325124	0	
* 73	2020-07-08 11:07:19	9	1	10.3095	-0.414761	0.042	0.417	26.9	59	0.986471	0.722874	0	
* 74	2020-07-08 11:08:46	9	2	7.62995	-0.404102	0.042	0.419	26.9	60	0.984572	0.356594	0	
* 75	2020-07-08 11:10:22	11	1	4.16053	-0.119178	0.055	0.501	26.9	59	0.943882	-0.233217	0	
* 76	2020-07-08 11:11:49	11	2	4.05407	-0.140956	0.055	0.506	26.9	59	0.942497	0.403672	0	
* 77	2020-07-08 11:13:42	5	1	10.7667	-1.41369	0.011	0.157	26.9	59	0.980407	0.706174	0	
* 78	2020-07-08 11:15:09	5	2	9.67038	-1.44299	0.0152	0.2434	26.7	60	0.985827	0.971814	0	
* 79	2020-07-08 11:16:58	8	1	7.93744	-1.10746	0.011	0.173	26.7	59	0.989901	0.936568	0	
* 80	2020-07-08 11:18:23	8	2	6.86965	-1.05329	0.013	0.355	26.7	59	0.988887	0.970146	0	
* 81	2020-07-08 11:20:16	7	1	7.03041	-0.572295	0.0129333	0.3454	26.7	60	0.980293	0.601412	0	
* 82	2020-07-08 11:21:42	7	2	6.1298	-0.51077	0.01	0.325	26.7	59	0.0248172	0.820916	0	
* 83	2020-07-08 11:23:19	6	1	9.30325	-0.660003	0.018	0.373	26.7	59	0.983383	0.672687	0	
* 84	2020-07-08 11:24:45	6	2	8.22343	-0.588359	0.018	0.377	26.9	59	0.980032	0.903828	0	
* 85	2020-07-08 11:26:46	1	1	16.035	-1.29388	0.006	0.152	27.2	59	0.986994	0.768639	0	
* 86	2020-07-08 11:28:11	1	2	0	0	0.006	0.155	27.2	59	0	0	0	
* 87	2020-07-08 11:29:45	3	1	6.60993	-0.347984	0	0	27.2	59	0.950896	0.51986	0	
* 88	2020-07-08 11:31:10	3	2	5.62211	-0.323942	0.0172727	0.393182	27.2818	59	0.930921	0.619157	0	
* 89	2020-07-08 11:32:46	2	1	9.14234	-0.583565	0.001	0	26.9	59	0.988802	0.173788	0	
* 90	2020-07-08 11:34:12	2	2	6.54543	-0.53697	0.0207727	0.416	26.9	59	0.987753	0.853118	0	
* 91	2020-07-08 11:35:49	4	1	7.56852	-0.684805	0.021	0.419	26.7	59	0.973824	0.899193	0	
* 92	2020-07-08 11:37:16	4	2	6.85559	-0.678677	0.012	0.325	26.7	60	0.920639	0.899242	0	
