Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 67	2021-08-04 13:11:07	13	1	6.42961	-2.12488	0.007	0.113	23	59	0.872352	0.87933	0	
* 68	2021-08-04 13:12:33	13	2	6.98927	-2.49983	0.007	0.113	23	59	0.861148	0.0750824	0	
* 69	2021-08-04 13:15:48	10	1	18.6117	-1.94484	0.00363636	0.0313636	23.0545	59	0.992519	0.938285	0	
* 70	2021-08-04 13:17:14	10	2	15.4253	-1.91634	0.011	0.146	23.3	59	0.569507	0.685605	0	
* 71	2021-08-04 13:19:10	12	1	15.8607	-1.34574	0.014	0.181	23.5	59	0.65791	0.639544	0	
* 72	2021-08-04 13:20:35	12	2	15.9697	-1.23541	0.014	0.181	23.5	59	0.558347	0.361668	0	
* 73	2021-08-04 13:22:35	9	1	12.5248	-2.25938	0.014	0.181	23.7	59	0.991353	0.993162	0	
* 74	2021-08-04 13:24:01	9	2	0	0	0.013	0.155	23.7	60	0	0	0	
* 75	2021-08-04 13:26:16	11	1	3.29104	-0.158729	0.028	0.31	23.7	59	0.976695	0.821992	0	
* 76	2021-08-04 13:27:42	11	2	3.23453	-0.215207	0.0267727	0.313455	23.7	59	0.974639	0.492382	0	
* 77	2021-08-04 13:31:21	5	1	13.5076	-5.80266	0.004	0.093	23.7	59	0.324318	0.385308	0	
* 78	2021-08-04 13:32:46	5	2	19.8304	-8.17699	0.004	0.098	23.7	59	0.469149	0.458307	0	
* 79	2021-08-04 13:35:11	8	1	6.34969	-4.00369	0	0	23.7	59	0.988262	0.99431	0	
* 80	2021-08-04 13:36:37	8	2	8.9146	-6.43094	0.006	0.188	23.7	59	0.784769	0.739272	0	
* 81	2021-08-04 13:39:07	6	1	11.4574	-5.05267	0.006	0.104	23.7	59	0.451626	0.470799	0	
* 82	2021-08-04 13:40:33	6	2	0	0	0.006	0.104	23.7	60	0	0	0	
* 83	2021-08-04 13:43:18	7	1	0	0	0.004	0.158	23.7	59	0	0	0	
* 84	2021-08-04 13:44:43	7	2	20.613	-8.73133	0.004	0.157	23.7	59	0.477602	0.507174	0	
* 85	2021-08-04 13:47:29	4	1	6.97166	-2.63804	0	0	23.7	59	0.510403	0.537051	0	
* 86	2021-08-04 13:48:55	4	2	0	0	0.006	0.182	23.7	59	0	0	0	
* 87	2021-08-04 13:51:02	2	1	9.07562	-4.7673	0.005	0.084	23.9	59	0.615186	0.715103	0	
* 88	2021-08-04 13:52:27	2	2	11.0178	-5.62908	0.005	0.084	23.9	59	0.810661	0.855192	0	
* 89	2021-08-04 13:54:19	3	1	13.4147	-6.11864	0	0	23.9	59	0.5152	0.594183	0	
* 90	2021-08-04 13:55:45	3	2	16.0087	-7.02814	0.004	0.081	23.9	59	0.800705	0.790527	0	
* 91	2021-08-04 13:58:15	1	1	14.1247	-5.29552	0	0	24.2	59	0.767896	0.849222	0	
* 92	2021-08-04 13:59:41	1	2	14.8047	-5.565	0.007	0.088	24.2	60	0.819431	0.781624	0	
