Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 48	2020-05-21 14:29:00	22	2	3.22098	-0.48347	0.023	0.385	17	59	0.967603	0.939651	0	
* 49	2020-05-21 14:30:52	26	1	4.19803	-0.402072	0.023	0.379	17	60	0.968356	0.469769	0	
* 50	2020-05-21 14:32:18	26	2	0	0	0.024	0.376	17	60	0	0	0	
* 51	2020-05-21 14:33:56	28	1	3.71661	-0.379538	0.035	0.431	17	60	0.953773	0.923331	0	
* 52	2020-05-21 14:35:22	28	2	3.58244	-0.366935	0.036	0.429	17	60	0.944718	0.855531	0	
* 53	2020-05-21 14:37:03	25	1	3.51316	-0.570261	0.017	0.307	17	60	0.543828	0.517597	0	
* 54	2020-05-21 14:38:29	25	2	3.79887	-0.567724	0.017	0.311	17	60	0.978546	0.966746	0	
* 55	2020-05-21 14:40:14	27	1	4.42923	-0.132251	0.029	0.411	17	60	0.974047	-0.178111	0	
* 56	2020-05-21 14:41:40	27	2	3.51393	-0.15465	0.029	0.414	17	60	0.968493	0.619835	0	
* 57	2020-05-21 14:43:30	30	1	2.90865	-0.341237	0.001	0	17	59	0.962635	0.664296	0	
* 58	2020-05-21 14:44:57	30	2	0	0	0.016	0.3	17	60	0	0	0	
* 59	2020-05-21 14:46:40	31	1	1.49434	-0.335113	0.016	0.3	17	60	0.878264	0.796539	0	
* 60	2020-05-21 14:48:06	31	2	1.56723	-0.322972	0.019	0.327	17	60	0.874181	0.841954	0	
* 61	2020-05-21 14:49:46	29	1	10.3242	-1.18754	0.0182	0.3106	17	60	0.978488	0.952609	0	
* 62	2020-05-21 14:51:13	29	2	3.52215	-0.46101	0.021	0.368	17	60	0.978515	0.960073	0	
* 63	2020-05-21 14:52:55	32	1	1.77091	-0.413529	0.012	0.271	17	60	0.881442	0.204065	0	
* 64	2020-05-21 14:54:20	32	2	1.69819	-0.358471	0.013	0.273	17	60	0.868002	0.711524	0	
* 65	2020-05-21 14:56:24	33	1	4.76855	-0.272474	0	0	17.2	60	0.977401	-1.14436	0	
* 66	2020-05-21 14:57:50	33	2	3.46954	-0.290613	0.024	0.39	17.2	60	0.979492	0.728658	0	
* 67	2020-05-21 14:59:27	35	1	0	0	0.023	0.393	17.2	60	0	0	0	
* 68	2020-05-21 15:00:53	35	2	2.625	-0.29045	0.026	0.373	17.2	60	0.946612	0.913919	0	
* 69	2020-05-21 15:02:32	34	1	3.028	-0.401455	0.026	0.374	17.2	60	0.961277	0.821466	0	
* 70	2020-05-21 15:03:58	34	2	3.0592	-0.420915	0.019	0.304	17.2	60	0.968329	0.92122	0	
* 71	2020-05-21 15:05:32	36	1	3.06062	-0.543968	0.019	0.304	17.3	60	0.970043	0.888318	0	
* 72	2020-05-21 15:06:58	36	2	2.49072	-0.504706	0.024	0.386	17.3	60	0.957394	0.952484	0	
* 73	2020-05-21 15:08:54	40	1	2.82053	-0.689911	0.025	0.343	17.3	60	0.953654	0.972061	0	
* 74	2020-05-21 15:10:20	40	2	2.55623	-0.692293	0.025	0.345	17.5	60	0.957155	0.941529	0	
* 75	2020-05-21 15:11:54	38	1	3.82596	-0.861939	0.015	0.285	17.5	60	0.976176	0.837732	0	
* 76	2020-05-21 15:13:20	38	2	3.36625	-0.80518	0.015	0.286	17.5	60	0.96264	0.961225	0	
* 77	2020-05-21 15:15:14	39	1	3.90532	-0.742428	0.023	0.301	17.7	60	0.12958	-0.153328	0	
* 78	2020-05-21 15:16:39	39	2	3.55922	-0.637189	0.023	0.303	17.7	59	0.986058	0.98357	0	
* 79	2020-05-21 15:18:19	37	1	5.11339	-0.519251	0.026	0.376	17.9	60	0.989043	0.908498	0	
* 80	2020-05-21 15:19:45	37	2	3.8205	-0.500445	0.027	0.377	18	60	0.988277	0.973884	0	
* 81	2020-05-21 15:22:58	43	1	2.45239	-0.52377	0.029	0.382	18.2	59	0.965616	0.955087	0	
* 82	2020-05-21 15:24:24	43	2	3.17619	-0.51047	0.029	0.381	18.2	60	0.961585	0.945065	0	
* 83	2020-05-21 15:26:02	44	1	2.40113	-0.711281	0.024	0.336	18.2	60	0.944701	0.750619	0	
* 84	2020-05-21 15:27:27	44	2	2.25513	-0.645397	0.025	0.338	18.2	60	0.964505	0.849969	0	
* 85	2020-05-21 15:29:10	42	1	2.89906	-0.945104	0.03	0.439	18.4	60	0.970798	0.838912	0	
* 86	2020-05-21 15:30:36	42	2	2.59964	-0.954194	0.031	0.439	18.4	60	0.971822	0.750831	0	
* 87	2020-05-21 15:32:10	41	1	3.53457	-0.641731	0.024	0.357	18.2	60	0.966637	0.502627	0	
* 88	2020-05-21 15:33:36	41	2	2.09582	-0.412055	0.025	0.359	18.4	59	0.924913	0.312336	0	
* 89	2020-05-21 15:36:03	45	1	2.55728	-0.584267	0.024	0.341	18.4	60	0.948866	0.0850071	0	
* 90	2020-05-21 15:37:30	45	2	2.90649	-0.551563	0.025	0.342	18.4	60	0.93406	0.958582	0	
* 91	2020-05-21 15:39:13	46	1	4.86361	-1.67009	0.003	0.065	18.2	60	0.985233	0.913579	0	
* 92	2020-05-21 15:40:38	46	2	4.46747	-1.63649	0.022	0.327	18.2	60	0.981283	0.978633	0	
* 93	2020-05-21 15:42:13	48	1	3.68848	-1.46451	0.021	0.311	18.2	60	0.974036	0.973486	0	
* 94	2020-05-21 15:43:38	48	2	3.99214	-1.4995	0.022	0.308	18.2	60	0.971219	0.988091	0	
* 95	2020-05-21 15:45:30	47	1	3.53671	-1.04158	0	0	18.2	60	0.946068	0.979378	0	
* 96	2020-05-21 15:46:56	47	2	2.40294	-1.01801	0.018	0.3	18.2	60	0.945661	0.971856	0	
