Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 70	2020-09-16 17:52:14	33	2	5.31965	-0.359323	0.03	0.421	19.5	60	0.992582	-2.55472	0	
* 71	2020-09-16 17:54:25	37	1	6.55052	-0.737978	0.001	0.004	19.5	60	0.990278	-0.87831	0	
* 72	2020-09-16 17:55:50	37	2	6.52193	-0.684564	0.029	0.387	19.7	59	0.994433	0.035072	0	
* 73	2020-09-16 17:57:46	39	1	3.30506	-0.267971	0.036	0.468	19.7	59	-5.11338	-1.62426	0	
* 74	2020-09-16 17:59:12	39	2	3.1935	-0.220979	0.037	0.469	19.7	59	0.98171	-1.68978	0	
* 75	2020-09-16 18:01:02	38	1	3.09061	-0.31885	0.002	0.036	19.7	60	-1.13924	0.56553	0	
* 76	2020-09-16 18:02:27	38	2	3.39411	-0.212867	0.027	0.408	19.7	59	0.985867	0.642042	0	
* 77	2020-09-16 18:04:18	40	1	1.84521	-0.259102	0.027	0.41	19.5	59	0.954459	-16.2316	0	
* 78	2020-09-16 18:05:44	40	2	1.83081	-0.373674	0.027	0.392	19.5	60	0.205735	0.758857	0	
* 79	2020-09-16 18:07:50	41	1	7.18844	-0.810935	0.028	0.335	19.5	59	0.996118	0.849556	0	
* 80	2020-09-16 18:09:16	41	2	6.03603	-0.807828	0.029	0.332	19.7	59	0.994893	0.725017	0	
* 81	2020-09-16 18:11:38	43	1	3.49965	-0.316827	0.029	0.394	19.7	59	0.987104	-2.03283	0	
* 82	2020-09-16 18:13:04	43	2	3.30567	-0.262044	0.029	0.399	19.7	60	0.979104	0.880471	0	
* 83	2020-09-16 18:14:57	44	1	3.38311	-0.33652	0.009	0.176	19.7	60	0.905071	0.856532	0	
* 84	2020-09-16 18:16:23	44	2	3.44613	-0.546449	0.034	0.437	19.7	60	0.98731	0.781814	0	
* 85	2020-09-16 18:18:27	42	1	6.8	-0.742863	0.034	0.44	19.7	60	0.994925	-3.28187	0	
* 86	2020-09-16 18:19:52	42	2	5.78356	-0.737163	0.015	0.27	19.7	60	0.544165	0.538252	0	
* 87	2020-09-16 18:22:05	45	1	5.32629	-0.15476	0	0	19.7	59	0.990311	-2.68485	0	
* 88	2020-09-16 18:23:31	45	2	3.85269	-0.283546	0.0346	0.436	19.7	60	0.740831	-21.727	0	
* 89	2020-09-16 18:25:21	46	1	2.4803	-0.261822	0.036	0.436	19.7	59	-0.977364	-33.3936	0	
* 90	2020-09-16 18:26:46	46	2	2.38043	-0.24682	0.028	0.444	19.7	59	0.894519	-21.7522	0	
* 91	2020-09-16 18:28:47	47	1	2.27404	-0.581818	0.027	0.399	19.7	59	0.976072	0.897906	0	
* 92	2020-09-16 18:30:13	47	2	2.53294	-0.181192	0.028	0.401	19.7	59	0.978173	0.703515	0	
* 93	2020-09-16 18:32:04	48	1	2.9503	-0.311116	0.002	0.03	19.5	60	0.723009	-0.399496	0	
* 94	2020-09-16 18:33:29	48	2	2.77055	-0.256699	0.0292273	0.423545	19.5	59	0.939585	0.626017	0	
