Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 52	2021-06-21 12:55:21	25	2	17.0891	-0.522318	0.019	0.305	26.4	59	0.458923	0.597744	0	
* 53	2021-06-21 12:57:51	26	1	23.1678	-0.543125	0.001	0.002	26.4	60	0.9939	-1.47932	0	
* 54	2021-06-21 12:59:16	26	2	0	0	0.0276	0.3884	26.4	60	0	0	0	
* 55	2021-06-21 13:01:37	27	1	12.4674	3.81054	0.049	0.461	26.4	60	0.972484	0.822279	0	
* 56	2021-06-21 13:03:02	27	2	10.6555	5.31861	0.05	0.461	26.4	59	0.85994	0.387849	0	
* 57	2021-06-21 13:05:23	30	1	0	0	0.031	0.434	26.4	60	0	0	0	
* 58	2021-06-21 13:06:48	30	2	18.1243	-0.831048	0.031	0.434	26.4	59	0.762429	0.677242	0	
* 59	2021-06-21 13:09:10	31	1	6.71344	-1.11232	0.0314	0.4324	26.12	60	0.971048	0.167514	0	
* 60	2021-06-21 13:10:36	31	2	8.4167	-0.303386	0.029	0.441	26.4	60	0.950176	0.795551	0	
* 61	2021-06-21 13:12:54	29	1	35.9974	-1.54578	0.005	0.111	26.2	60	0.850358	0.863123	0	
* 62	2021-06-21 13:14:19	29	2	41.6109	-1.75366	0.031	0.425	26.4	60	0.800774	0.823355	0	
* 63	2021-06-21 13:16:17	32	1	8.62646	-0.358724	0.0245455	0.421182	26.2	60	0.987892	0.813483	0	
* 64	2021-06-21 13:17:42	32	2	7.03005	-0.278576	0.021	0.421	26.2	60	0.98034	0.62109	0	
* 65	2021-06-21 13:20:30	36	1	15.1979	-0.802319	0.035	0.471	26.7	59	0.994411	0.880339	0	
* 66	2021-06-21 13:21:56	36	2	10.6189	-0.789421	0.035	0.471	26.7	60	0.751478	0.858	0	
* 67	2021-06-21 13:24:10	34	1	27.2193	-0.933226	-0.0048	-0.0394	26.4	60	0.996757	0.942336	0	
* 68	2021-06-21 13:25:35	34	2	0	0	0.027	0.381	26.7	59	0	0	0	
* 69	2021-06-21 13:27:58	35	1	7.0721	0.815525	0.027	0.38	26.4	60	0.962094	0.800305	0	
* 70	2021-06-21 13:29:23	35	2	7.57117	1.20064	0.038	0.48	26.7	59	0.472568	0.440565	0	
* 71	2021-06-21 13:31:29	33	1	23.162	-1.36158	0.029	0.401	26.4	59	0.832485	0.735601	0	
* 72	2021-06-21 13:32:55	33	2	25.8546	-1.59683	0.028	0.404	26.7	60	0.822927	0.789488	0	
* 73	2021-06-21 13:35:39	37	1	30.0249	-2.76935	0.027	0.35	26.7	60	0.980546	0.98813	0	
* 74	2021-06-21 13:37:05	37	2	26.5221	-2.33673	0.026	0.353	26.7	60	0.968501	0.979852	0	
* 75	2021-06-21 13:39:25	39	1	80.3063	-3.86591	0.038	0.43	26.7	60	0.44834	0.499744	0	
* 76	2021-06-21 13:40:51	39	2	78.578	-3.86456	0.04	0.43	26.9	60	0.65074	0.581262	0	
* 77	2021-06-21 13:43:14	38	1	26.1919	-0.847627	0.04	0.431	26.9	60	0.995165	0.411594	0	
* 78	2021-06-21 13:44:39	38	2	0	0	0.026	0.38	26.7	59	0	0	0	
* 79	2021-06-21 13:46:31	40	1	26.5099	-1.96148	0.032	0.42	26.4	60	0.997092	0.990908	0	
* 80	2021-06-21 13:47:56	40	2	0	0	0.032	0.42	26.4	60	0	0	0	
* 81	2021-06-21 13:53:59	43	1	17.7778	-1.21357	0.028	0.369	26.7	60	0.977962	0.933298	0	
* 82	2021-06-21 13:55:25	43	2	21.3359	-1.39871	0.028	0.369	26.7	60	0.877635	0.887074	0	
* 83	2021-06-21 13:57:44	42	1	15.1937	-2.0656	0.003	0.061	26.7	60	0.839533	0.832527	0	
* 84	2021-06-21 13:59:09	42	2	17.7608	-2.33988	0.028	0.363	26.7	59	0.56426	0.579638	0	
* 85	2021-06-21 14:01:16	44	1	12.8951	-0.975862	0.0314091	0.396409	26.7	59	0.893299	0.894192	0	
* 86	2021-06-21 14:02:42	44	2	13.0078	-0.985522	0.034	0.412	26.9	60	0.716539	0.720951	0	
* 87	2021-06-21 14:04:54	41	1	20.2662	-1.89867	0.009	0.163	26.9	60	0.971217	0.966112	0	
* 88	2021-06-21 14:06:20	41	2	18.3482	-1.71176	0.036	0.406	27.2	60	0.849102	0.817703	0	
* 89	2021-06-21 14:08:59	45	1	21.4343	-0.984364	0.014	0.229	27.2	60	0.989166	0.926181	0	
* 90	2021-06-21 14:10:25	45	2	14.2329	-4.18749	0.039	0.446	27.2	60	0.320657	0.000411447	0	
* 91	2021-06-21 14:12:34	46	1	25.6079	-3.14208	0.036	0.413	26.9	60	0.973946	0.917816	0	
* 92	2021-06-21 14:14:00	46	2	29.1902	-3.34711	0.037	0.413	27.2	60	0.947749	0.961563	0	
* 93	2021-06-21 14:16:09	48	1	7.73786	-0.782908	0.0381818	0.426091	26.9	59	0.976014	-1.21649	0	
* 94	2021-06-21 14:17:36	48	2	23.2647	-1.80494	0.028	0.379	26.9	60	0.120026	0.193896	0	
* 95	2021-06-21 14:19:18	47	1	7.04962	-0.389891	0.028	0.384	26.9	60	0.990524	-2.44027	0	
* 96	2021-06-21 14:20:44	47	2	9.17067	-11.2038	0.028	0.384	26.9	60	0.894019	0.00127664	0	
