Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 41	2022-06-23 14:46:46	24	1	29.3103	-0.296684	0.067	0.483	20.5	60	0.996639	0.898046	0	
* 42	2022-06-23 14:48:12	24	2	11.9491	-0.147809	0.067	0.48	20.5	60	0.990973	-0.308637	0	
* 43	2022-06-23 14:50:02	21	1	83.4043	-3.88038	0	0	20.5	60	0.984583	0.974097	0	
* 44	2022-06-23 14:51:28	21	2	0	0	0.016	0.354	20.5	60	0	0	0	
* 45	2022-06-23 14:54:23	22	1	21.2377	-0.271868	0.017	0.354	20.5	60	0.995916	0.831156	0	
* 46	2022-06-23 14:55:48	22	2	9.32906	-0.24541	0.062	0.486	20.5	59	0.993548	-0.121884	0	
* 47	2022-06-23 14:58:40	23	1	20.6062	-1.50983	0.093	0.435	20.3	60	0.998289	0.784174	0	
* 48	2022-06-23 15:00:05	23	2	6.98765	-0.340084	0.146	0.496	20.3	59	0.997308	0.319419	0	
* 49	2022-06-23 15:03:15	27	1	18.0938	0.38507	0	0	20.3	60	0.998168	0.809742	0	
* 50	2022-06-23 15:04:41	27	2	7.49655	0.154578	0.154	0.498	20.5	60	0.998049	0.604945	0	
* 51	2022-06-23 15:06:47	26	1	14.7296	0.420483	0.143	0.502	20.3	60	0.994425	0.672546	0	
* 52	2022-06-23 15:08:12	26	2	6.0411	0.0859965	0.146	0.496	20.5	60	0.996194	0.228656	0	
* 53	2022-06-23 15:10:10	28	1	51.6256	-0.19866	0.033	0.265	20.5	60	0.997246	-0.561974	0	
* 54	2022-06-23 15:11:35	28	2	13.0786	-0.131598	0.115227	0.473182	20.5	59	0.997953	0.273656	0	
* 55	2022-06-23 15:14:34	25	1	14.7309	-0.216064	0.1088	0.4686	20.3	60	0.998562	0.348006	0	
* 56	2022-06-23 15:16:00	25	2	9.61494	-0.0499937	0.127	0.519	20.3	60	0.998707	0.150065	0	
* 57	2022-06-23 15:19:25	30	1	6.82429	1.69649	0.022	0.195	20.3	60	0.988746	0.270831	0	
* 58	2022-06-23 15:20:50	30	2	1.99555	0.496356	0.15	0.491	20.3	60	0.980253	0.0845611	0	
* 59	2022-06-23 15:24:47	29	1	5.45372	0.0478183	0.173	0.53	20.3	59	0.991604	-2.81015	0	
* 60	2022-06-23 15:26:13	29	2	2.98201	0.00232554	0.178	0.522	20.3	60	0.984367	-0.106758	0	
* 61	2022-06-23 15:28:26	31	1	4.0531	0.117417	0.178	0.522	20.1	60	0.98708	0.521492	0	
* 62	2022-06-23 15:29:51	31	2	2.00135	-0.00951068	0.045	0.481	20.1	59	0.965594	-1.54987	0	
* 63	2022-06-23 15:33:34	32	1	6.06396	0.006856	0.049	0.4758	20.1	60	0.995112	-4.38099	0	
* 64	2022-06-23 15:35:00	32	2	3.73464	-0.184998	0.034	0.493	20.1	60	0.992108	0.168083	0	
* 65	2022-06-23 15:38:34	33	1	9.92665	0.0824814	-0.0018	0.0018	20.1	60	0.980961	0.283192	0	
* 66	2022-06-23 15:39:59	33	2	3.97212	-0.0346743	0.043	0.517	20.1	59	0.986768	-6.80158	0	
* 67	2022-06-23 15:43:21	35	1	9.90311	-0.105609	0.035	0.434	20.3	60	0.998132	0.0426261	0	
* 68	2022-06-23 15:44:46	35	2	4.86995	-0.136211	0.035	0.438	20.3	59	0.993965	0.188601	0	
* 69	2022-06-23 15:47:32	34	1	18.0471	-0.73428	0.0004	0.0162	20.3	60	0.994192	0.561516	0	
* 70	2022-06-23 15:48:57	34	2	5.29701	-0.0422403	0.044	0.486	20.3	59	0.995159	0.139769	0	
* 71	2022-06-23 15:52:12	36	1	12.8833	-0.105701	0.045	0.486	20.3	60	0.99489	0.516868	0	
* 72	2022-06-23 15:53:37	36	2	6.43159	-0.0696047	0.041	0.508	20.3	59	0.997471	0.220837	0	
* 73	2022-06-23 15:56:19	37	1	16.4083	0.871338	0.008	0.097	20.5	59	0.996217	0.124324	0	
* 74	2022-06-23 15:57:46	37	2	6.02515	-0.0416311	0.053	0.466	20.5	60	0.989031	0.136713	0	
* 75	2022-06-23 16:00:16	39	1	8.05235	-0.0769393	0.008	0.091	20.5	60	0.971191	0.169259	0	
* 76	2022-06-23 16:01:42	39	2	2.72736	-0.00409141	0.057	0.505	20.5	60	0.986564	-2.00014	0	
* 77	2022-06-23 16:03:45	38	1	20.8806	-0.755785	0.042	0.44	20.5	60	0.989327	0.836832	0	
* 78	2022-06-23 16:05:11	38	2	6.47219	-0.0948941	0.041	0.436	20.5	60	0.987996	0.472247	0	
* 79	2022-06-23 16:07:44	40	1	15.0856	-0.144664	0.043	0.459	20.5	60	0.996255	-0.191924	0	
* 80	2022-06-23 16:09:10	40	2	5.83019	-0.0369137	0.043	0.459	20.5	60	0.996144	-1.07866	0	
* 81	2022-06-23 16:11:55	43	1	5.36711	-0.0766117	0.041	0.455	20.5	60	0.995851	0.139295	0	
* 82	2022-06-23 16:13:21	43	2	4.02616	-0.152801	0.041	0.455	20.5	60	0.983602	0.430618	0	
* 83	2022-06-23 16:15:35	44	1	19.2502	-0.186321	0.0374	0.4478	20.22	60	0.992979	0.578179	0	
* 84	2022-06-23 16:17:00	44	2	5.02811	-0.0533567	0.051	0.473	20.5	59	0.995841	0.380134	0	
* 85	2022-06-23 16:19:11	42	1	10.6253	-0.260251	0.008	0.116	20.5	60	0.986806	-2.35886	0	
* 86	2022-06-23 16:20:35	42	2	6.14478	-0.243899	0.0474	0.4484	20.5	60	0.995822	0.541313	0	
* 87	2022-06-23 16:23:04	41	1	17.6709	-0.00420032	0.058	0.496	20.7	59	0.995543	-38.603	0	
* 88	2022-06-23 16:24:30	41	2	4.77071	0.000118998	0.058	0.496	20.5	60	0.994719	-0.032029	0	
* 89	2022-06-23 16:28:45	45	1	13.2583	0.364546	0.052	0.49	20.7	60	0.988449	0.915015	0	
* 90	2022-06-23 16:30:11	45	2	4.73489	0.325422	0.051	0.49	20.7	60	0.994266	0.89833	0	
* 91	2022-06-23 16:32:51	46	1	17.8279	-0.632316	0.037	0.433	20.5	60	0.997834	0.913174	0	
* 92	2022-06-23 16:34:17	46	2	10.4086	-3.68519	0.047	0.46	20.5	60	0.996981	0.180791	0	
* 93	2022-06-23 16:36:18	48	1	13.2013	-0.179939	0.019	0.256	20.5	60	0.989051	0.847515	0	
* 94	2022-06-23 16:37:44	48	2	5.34361	-0.139683	0.044	0.46	20.5	60	0.99533	0.405634	0	
* 95	2022-06-23 16:39:56	49	1	6.93937	-0.196336	0.042	0.464	20.5	59	0.997677	0.601167	0	
* 96	2022-06-23 16:41:23	49	2	0	0	0.041	0.467	20.5	60	0	0	0	
