Item#	Date_IV	File Name	Obs#	Exp_Flux	Exp_Flux[2]	soilp_c_IV	soilp_m_IV	soilp_t_IV	Observation Length	Exp_R2	Exp_R2[2]	err_IV	
* 65	2021-07-06 11:47:56	16	1	6.53641	0.0303402	0.027	0.273	26.4	59	0.957488	0.0744894	0	
* 66	2021-07-06 11:49:22	16	2	8.35405	0.0105702	0.027	0.273	26.4	60	0.99553	-1.62746	0	
* 67	2021-07-06 11:52:07	15	1	29.9142	-1.22716	0.001	0.006	26.7	60	0.950145	0.990569	0	
* 68	2021-07-06 11:53:32	15	2	45.9346	-1.49311	0.005	0.096	27.2	60	0.994828	0.920035	0	
* 69	2021-07-06 11:56:15	13	1	14.4205	-1.43658	0.014	0.205	27.5	60	0.677852	0.501112	0	
* 70	2021-07-06 11:57:40	13	2	18.9242	-1.95399	0.014	0.210333	27.8	60	0.860382	0.854226	0	
* 71	2021-07-06 11:59:59	14	1	27.7991	-3.16049	0.02	0.24	28	60	0.839472	0.867297	0	
* 72	2021-07-06 12:01:24	14	2	22.8986	-2.66489	0.02	0.24	28	60	0.776313	0.730199	0	
* 73	2021-07-06 12:03:53	10	1	14.1091	-0.403497	0.033	0.38	28	60	0.994722	0.950061	0	
* 74	2021-07-06 12:05:18	10	2	11.9961	-0.36937	0.034	0.379	28.3	60	0.861218	0.95563	0	
* 75	2021-07-06 12:07:24	12	1	12.68	0.0102402	0.001	0.017	28.6	60	0.813593	-0.717537	0	
* 76	2021-07-06 12:08:50	12	2	14.7028	0.308868	0.021	0.302	28.9	60	0.930263	0.862257	0	
* 77	2021-07-06 12:11:13	9	1	26.5169	-2.51846	0.036	0.369	29.2	60	0.751656	0.920475	0	
* 78	2021-07-06 12:12:39	9	2	0	0	0.036	0.369	29.2	60	0	0	0	
* 79	2021-07-06 12:14:46	11	1	8.74643	-0.346591	0.034	0.404	28.9	60	0.97965	0.294297	0	
* 80	2021-07-06 12:16:12	11	2	4.3814	-0.0710858	0.034	0.404	28.9	60	0.981414	-13.2354	0	
* 81	2021-07-06 12:19:03	8	1	16.5794	-2.45054	0.01	0.289	28.6	60	0.90631	0.905164	0	
* 82	2021-07-06 12:20:29	8	2	19.9768	-2.8413	0.01	0.291	28.6	60	0.691533	0.790775	0	
* 83	2021-07-06 12:22:45	5	1	25.7206	-3.37635	0.008	0.212	28.3	59	0.962992	0.972071	0	
* 84	2021-07-06 12:24:12	5	2	46.8338	-5.5553	0.008	0.212	28	60	0.764819	0.776324	0	
* 85	2021-07-06 12:26:34	6	1	24.6579	-2.57907	0.002	0.026	28	59	0.698608	0.476309	0	
* 86	2021-07-06 12:28:01	6	2	29.9339	-2.99173	0.013	0.301	28	60	0.698738	0.538304	0	
* 87	2021-07-06 12:29:58	7	1	11.9848	-1.27956	0.015	0.34	27.8	59	0.992093	0.987503	0	
* 88	2021-07-06 12:31:24	7	2	26.4087	-2.52886	0.015	0.344	27.8	60	0.774596	0.865612	0	
* 89	2021-07-06 12:34:35	4	1	17.7464	-1.98414	0.002	0.02	27.8	60	0.99645	0.991963	0	
* 90	2021-07-06 12:36:01	4	2	17.484	-1.95831	0.009	0.27	27.8	60	0.874477	0.891652	0	
* 91	2021-07-06 12:38:08	2	1	21.215	-4.64468	0.011	0.211	27.8	60	0.95764	0.978219	0	
* 92	2021-07-06 12:39:34	2	2	0	0	0.011	0.212	28	60	0	0	0	
* 93	2021-07-06 12:42:22	3	1	15.5803	-2.06323	0.015	0.313	28.3	60	0.797095	0.838983	0	
* 94	2021-07-06 12:43:47	3	2	20.3834	-2.53783	0.015	0.315	28.3	60	0.861101	0.893793	0	
* 95	2021-07-06 12:46:04	1	1	21.5734	-2.4725	0.015	0.249	28.6	60	0.874828	0.818904	0	
* 96	2021-07-06 12:47:30	1	2	27.8449	-3.06855	0.015	0.249	28.9	60	0.794579	0.833438	0	
